"id","label","comment","subTypeOf","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/InfectiousDisease","InfectiousDisease","An infectious disease is a clinically evident human disease resulting from the presence of pathogenic microbial agents, like pathogenic viruses, pathogenic bacteria, fungi, protozoa, multicellular parasites, and prions. To be considered an infectious disease, such pathogens are known to be able to cause this disease.","http://schema.org/MedicalCondition","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/code, http://schema.org/description, http://schema.org/differentialDiagnosis, http://schema.org/disambiguatingDescription, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/infectiousAgent, http://schema.org/infectiousAgentClass, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/potentialAction, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/sameAs, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/transmissionMethod, http://schema.org/typicalTest, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/Joint","Joint","The anatomical location at which two or more bones make contact.","http://schema.org/AnatomicalStructure","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedPathophysiology, http://schema.org/biomechnicalClass, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/description, http://schema.org/diagram, http://schema.org/disambiguatingDescription, http://schema.org/function, http://schema.org/functionalClass, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/partOfSystem, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/structuralClass, http://schema.org/study, http://schema.org/subStructure, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/LifestyleModification","LifestyleModification","A process of care involving exercise, changes to diet, fitness routines, and other lifestyle changes aimed at improving a health condition.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","http://schema.org/Diet, http://schema.org/PhysicalActivity","","","http://health-lifesci.schema.org"
"http://schema.org/Ligament","Ligament","A short band of tough, flexible, fibrous connective tissue that functions to connect multiple bones, cartilages, and structurally support joints.","http://schema.org/AnatomicalStructure","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedPathophysiology, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/description, http://schema.org/diagram, http://schema.org/disambiguatingDescription, http://schema.org/function, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/partOfSystem, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/subStructure, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/LymphaticVessel","LymphaticVessel","A type of blood vessel that specifically carries lymph fluid unidirectionally toward the heart.","http://schema.org/Vessel","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedPathophysiology, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/description, http://schema.org/diagram, http://schema.org/disambiguatingDescription, http://schema.org/function, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/originatesFrom, http://schema.org/partOfSystem, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/regionDrained, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/runsTo, http://schema.org/sameAs, http://schema.org/study, http://schema.org/subStructure, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MaximumDoseSchedule","MaximumDoseSchedule","The maximum dosing schedule considered safe for a drug or supplement as recommended by an authority or by the drug/supplement's manufacturer. Capture the recommending authority in the recognizingAuthority property of MedicalEntity.","http://schema.org/DoseSchedule","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/doseUnit, http://schema.org/doseValue, http://schema.org/frequency, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/targetPopulation, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalAudience","MedicalAudience","Target audiences for medical web pages. Enumerated type.","http://schema.org/Audience, http://schema.org/MedicalEnumeration, http://schema.org/PeopleAudience","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/audienceType, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/geographicArea, http://schema.org/healthCondition, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/requiredGender, http://schema.org/requiredMaxAge, http://schema.org/requiredMinAge, http://schema.org/sameAs, http://schema.org/suggestedGender, http://schema.org/suggestedMaxAge, http://schema.org/suggestedMinAge, http://schema.org/supersededBy, http://schema.org/url","http://schema.org/Patient","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalBusiness","MedicalBusiness","A particular physical or virtual business of an organization for medical purposes. Examples of MedicalBusiness include differents business run by health professionals.","http://schema.org/LocalBusiness","","http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/address, http://schema.org/aggregateRating, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/event, http://schema.org/event, http://schema.org/events, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/geo, http://schema.org/geospatiallyContains, http://schema.org/geospatiallyCoveredBy, http://schema.org/geospatiallyCovers, http://schema.org/geospatiallyCrosses, http://schema.org/geospatiallyDisjoint, http://schema.org/geospatiallyEquals, http://schema.org/geospatiallyIntersects, http://schema.org/geospatiallyOverlaps, http://schema.org/geospatiallyTouches, http://schema.org/geospatiallyWithin, http://schema.org/globalLocationNumber, http://schema.org/globalLocationNumber, http://schema.org/hasMap, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/identifier, http://schema.org/image, http://schema.org/isicV4, http://schema.org/isicV4, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/logo, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/review, http://schema.org/review, http://schema.org/reviews, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/telephone, http://schema.org/url, http://schema.org/vatID","http://schema.org/CommunityHealth, http://schema.org/Dentist, http://schema.org/Dermatology, http://schema.org/DietNutrition, http://schema.org/Emergency, http://schema.org/Geriatric, http://schema.org/Gynecologic, http://schema.org/MedicalClinic, http://schema.org/Midwifery, http://schema.org/Nursing, http://schema.org/Obstetric, http://schema.org/Oncologic, http://schema.org/Optician, http://schema.org/Optometric, http://schema.org/Otolaryngologic, http://schema.org/Pediatric, http://schema.org/Pharmacy, http://schema.org/Physician, http://schema.org/Physiotherapy, http://schema.org/PlasticSurgery, http://schema.org/Podiatric, http://schema.org/PrimaryCare, http://schema.org/Psychiatric, http://schema.org/PublicHealth","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalCause","MedicalCause","The causative agent(s) that are responsible for the pathophysiologic process that eventually results in a medical condition, symptom or sign. In this schema, unless otherwise specified this is meant to be the proximate cause of the medical condition, symptom or sign. The proximate cause is defined as the causative agent that most directly results in the medical condition, symptom or sign. For example, the HIV virus could be considered a cause of AIDS. Or in a diagnostic context, if a patient fell and sustained a hip fracture and two days later sustained a pulmonary embolism which eventuated in a cardiac arrest, the cause of the cardiac arrest (the proximate cause) would be the pulmonary embolism and not the fall. Medical causes can include cardiovascular, chemical, dermatologic, endocrine, environmental, gastroenterologic, genetic, hematologic, gynecologic, iatrogenic, infectious, musculoskeletal, neurologic, nutritional, obstetric, oncologic, otolaryngologic, pharmacologic, psychiatric, pulmonary, renal, rheumatologic, toxic, traumatic, or urologic causes; medical conditions can be causes as well.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/causeOf, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalClinic","MedicalClinic","A facility, often associated with a hospital or medical school, that is devoted to the specific diagnosis and/or healthcare. Previously limited to outpatients but with evolution it may be open to inpatients as well.","http://schema.org/MedicalBusiness, http://schema.org/MedicalOrganization","","http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/address, http://schema.org/aggregateRating, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/availableService, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/event, http://schema.org/event, http://schema.org/events, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/geo, http://schema.org/geospatiallyContains, http://schema.org/geospatiallyCoveredBy, http://schema.org/geospatiallyCovers, http://schema.org/geospatiallyCrosses, http://schema.org/geospatiallyDisjoint, http://schema.org/geospatiallyEquals, http://schema.org/geospatiallyIntersects, http://schema.org/geospatiallyOverlaps, http://schema.org/geospatiallyTouches, http://schema.org/geospatiallyWithin, http://schema.org/globalLocationNumber, http://schema.org/globalLocationNumber, http://schema.org/hasMap, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/healthPlanNetworkId, http://schema.org/identifier, http://schema.org/image, http://schema.org/isAcceptingNewPatients, http://schema.org/isicV4, http://schema.org/isicV4, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/logo, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/medicalSpecialty, http://schema.org/medicalSpecialty, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/review, http://schema.org/review, http://schema.org/reviews, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/telephone, http://schema.org/url, http://schema.org/vatID","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalCode","MedicalCode","A code for a medical entity.","http://schema.org/CategoryCode, http://schema.org/MedicalIntangible","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/codeValue, http://schema.org/codeValue, http://schema.org/codingSystem, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inCodeSet, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalCondition","MedicalCondition","Any condition of the human body that affects the normal functioning of a person, whether physically or mentally. Includes diseases, injuries, disabilities, disorders, syndromes, etc.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/code, http://schema.org/description, http://schema.org/differentialDiagnosis, http://schema.org/disambiguatingDescription, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/potentialAction, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/sameAs, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest, http://schema.org/url","http://schema.org/InfectiousDisease, http://schema.org/MedicalSignOrSymptom","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalConditionStage","MedicalConditionStage","A stage of a medical condition, such as 'Stage IIIa'.","http://schema.org/MedicalIntangible","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/stageAsNumber, http://schema.org/study, http://schema.org/subStageSuffix, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalContraindication","MedicalContraindication","A condition or factor that serves as a reason to withhold a certain medical therapy. Contraindications can be absolute (there are no reasonable circumstances for undertaking a course of action) or relative (the patient is at higher risk of complications, but that these risks may be outweighed by other considerations or mitigated by other measures).","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalDevice","MedicalDevice","Any object used in a medical capacity, such as to diagnose or treat a patient.","http://schema.org/MedicalEntity","http://purl.bioontology.org/ontology/SNOMEDCT/63653004","http://schema.org/additionalType, http://schema.org/adverseOutcome, http://schema.org/alternateName, http://schema.org/code, http://schema.org/contraindication, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/postOp, http://schema.org/potentialAction, http://schema.org/preOp, http://schema.org/procedure, http://schema.org/purpose, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/seriousAdverseOutcome, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalDevicePurpose","MedicalDevicePurpose","Categories of medical devices, organized by the purpose or intended use of the device.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalEntity","MedicalEntity","The most generic type of entity related to health and the practice of medicine.","http://schema.org/Thing","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","http://schema.org/AnatomicalStructure, http://schema.org/AnatomicalSystem, http://schema.org/LifestyleModification, http://schema.org/MedicalCause, http://schema.org/MedicalCondition, http://schema.org/MedicalContraindication, http://schema.org/MedicalDevice, http://schema.org/MedicalGuideline, http://schema.org/MedicalIndication, http://schema.org/MedicalIntangible, http://schema.org/MedicalProcedure, http://schema.org/MedicalRiskEstimator, http://schema.org/MedicalRiskFactor, http://schema.org/MedicalStudy, http://schema.org/MedicalTest, http://schema.org/Substance, http://schema.org/SuperficialAnatomy","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalEnumeration","MedicalEnumeration","Enumerations related to health and the practice of medicine: A concept that is used to attribute a quality to another concept, as a qualifier, a collection of items or a listing of all of the elements of a set in medicine practice.","http://schema.org/Enumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","http://schema.org/DrugClass, http://schema.org/DrugCost, http://schema.org/DrugCostCategory, http://schema.org/DrugPregnancyCategory, http://schema.org/DrugPrescriptionStatus, http://schema.org/InfectiousAgentClass, http://schema.org/MedicalAudience, http://schema.org/MedicalDevicePurpose, http://schema.org/MedicalEvidenceLevel, http://schema.org/MedicalImagingTechnique, http://schema.org/MedicalObservationalStudyDesign, http://schema.org/MedicalProcedureType, http://schema.org/MedicalSpecialty, http://schema.org/MedicalStudyStatus, http://schema.org/MedicalTrialDesign, http://schema.org/MedicineSystem, http://schema.org/PhysicalExam","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalEvidenceLevel","MedicalEvidenceLevel","Level of evidence for a medical guideline. Enumerated type.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalGuideline","MedicalGuideline","Any recommendation made by a standard society (e.g. ACC/AHA) or consensus statement that denotes how to diagnose and treat a particular condition. Note: this type should be used to tag the actual guideline recommendation; if the guideline recommendation occurs in a larger scholarly article, use MedicalScholarlyArticle to tag the overall article, not this type. Note also: the organization making the recommendation should be captured in the recognizingAuthority base property of MedicalEntity.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/evidenceLevel, http://schema.org/evidenceOrigin, http://schema.org/guideline, http://schema.org/guidelineDate, http://schema.org/guidelineSubject, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","http://schema.org/MedicalGuidelineContraindication, http://schema.org/MedicalGuidelineRecommendation","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalGuidelineContraindication","MedicalGuidelineContraindication","A guideline contraindication that designates a process as harmful and where quality of the data supporting the contraindication is sound.","http://schema.org/MedicalGuideline","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/evidenceLevel, http://schema.org/evidenceOrigin, http://schema.org/guideline, http://schema.org/guidelineDate, http://schema.org/guidelineSubject, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalGuidelineRecommendation","MedicalGuidelineRecommendation","A guideline recommendation that is regarded as efficacious and where quality of the data supporting the recommendation is sound.","http://schema.org/MedicalGuideline","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/evidenceLevel, http://schema.org/evidenceOrigin, http://schema.org/guideline, http://schema.org/guidelineDate, http://schema.org/guidelineSubject, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/recommendationStrength, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalImagingTechnique","MedicalImagingTechnique","Any medical imaging modality typically used for diagnostic purposes. Enumerated type.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalIndication","MedicalIndication","A condition or factor that indicates use of a medical therapy, including signs, symptoms, risk factors, anatomical states, etc.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","http://schema.org/ApprovedIndication, http://schema.org/PreventionIndication, http://schema.org/TreatmentIndication","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalIntangible","MedicalIntangible","A utility class that serves as the umbrella for a number of 'intangible' things in the medical space.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","http://schema.org/DDxElement, http://schema.org/DoseSchedule, http://schema.org/DrugLegalStatus, http://schema.org/DrugStrength, http://schema.org/MedicalCode, http://schema.org/MedicalConditionStage","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalObservationalStudy","MedicalObservationalStudy","An observational study is a type of medical study that attempts to infer the possible effect of a treatment through observation of a cohort of subjects over a period of time. In an observational study, the assignment of subjects into treatment groups versus control groups is outside the control of the investigator. This is in contrast with controlled studies, such as the randomized controlled trials represented by MedicalTrial, where each subject is randomly assigned to a treatment group or a control group before the start of the treatment.","http://schema.org/MedicalStudy","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/healthCondition, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/outcome, http://schema.org/population, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/sponsor, http://schema.org/status, http://schema.org/study, http://schema.org/studyDesign, http://schema.org/studyLocation, http://schema.org/studySubject, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalObservationalStudyDesign","MedicalObservationalStudyDesign","Design models for observational medical studies. Enumerated type.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
