"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inverseOf","supersedes","supersededBy","isPartOf"
"http://schema.org/currentExchangeRate","currentExchangeRate","The current price of a currency.","","","","http://schema.org/ExchangeRateSpecification","http://schema.org/UnitPriceSpecification","","","","http://pending.schema.org"
"http://schema.org/customer","customer","Party placing the order or paying the invoice.","","","","http://schema.org/Invoice, http://schema.org/Order","http://schema.org/Organization, http://schema.org/Person","","","",""
"http://schema.org/customerRemorseReturnFees","customerRemorseReturnFees","The type of return fees if the product is returned due to customer remorse.","","","","http://schema.org/MerchantReturnPolicy","http://schema.org/ReturnFeesEnumeration","","","","http://pending.schema.org"
"http://schema.org/customerRemorseReturnLabelSource","customerRemorseReturnLabelSource","The method (from an enumeration) by which the customer obtains a return shipping label for a product returned due to customer remorse.","","","","http://schema.org/MerchantReturnPolicy","http://schema.org/ReturnLabelSourceEnumeration","","","","http://pending.schema.org"
"http://schema.org/customerRemorseReturnShippingFeesAmount","customerRemorseReturnShippingFeesAmount","The amount of shipping costs if a product is returned due to customer remorse. Applicable when property <a class=""localLink"" href=""/customerRemorseReturnFees"">customerRemorseReturnFees</a> equals <a class=""localLink"" href=""/ReturnShippingFees"">ReturnShippingFees</a>.","","","","http://schema.org/MerchantReturnPolicy","http://schema.org/MonetaryAmount","","","","http://pending.schema.org"
"http://schema.org/cutoffTime","cutoffTime","Order cutoff time allows merchants to describe the time after which they will no longer process orders received on that day. For orders processed after cutoff time, one day gets added to the delivery time estimate. This property is expected to be most typically used via the <a class=""localLink"" href=""/ShippingRateSettings"">ShippingRateSettings</a> publication pattern. The time is indicated using the ISO-8601 Time format, e.g. ""23:30:00-05:00"" would represent 6:30 pm Eastern Standard Time (EST) which is 5 hours behind Coordinated Universal Time (UTC).","","","","http://schema.org/ShippingDeliveryTime","http://schema.org/Time","","","","http://pending.schema.org"
"http://schema.org/cvdCollectionDate","cvdCollectionDate","collectiondate - Date for which patient counts are reported.","","","","http://schema.org/CDCPMDRecord","http://schema.org/DateTime, http://schema.org/Text","","","","http://pending.schema.org"
"http://schema.org/cvdFacilityCounty","cvdFacilityCounty","Name of the County of the NHSN facility that this data record applies to. Use <a class=""localLink"" href=""/cvdFacilityId"">cvdFacilityId</a> to identify the facility. To provide other details, <a class=""localLink"" href=""/healthcareReportingData"">healthcareReportingData</a> can be used on a <a class=""localLink"" href=""/Hospital"">Hospital</a> entry.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Text","","","","http://pending.schema.org"
"http://schema.org/cvdFacilityId","cvdFacilityId","Identifier of the NHSN facility that this data record applies to. Use <a class=""localLink"" href=""/cvdFacilityCounty"">cvdFacilityCounty</a> to indicate the county. To provide other details, <a class=""localLink"" href=""/healthcareReportingData"">healthcareReportingData</a> can be used on a <a class=""localLink"" href=""/Hospital"">Hospital</a> entry.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Text","","","","http://pending.schema.org"
"http://schema.org/cvdNumBeds","cvdNumBeds","numbeds - HOSPITAL INPATIENT BEDS: Inpatient beds, including all staffed, licensed, and overflow (surge) beds used for inpatients.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumBedsOcc","cvdNumBedsOcc","numbedsocc - HOSPITAL INPATIENT BED OCCUPANCY: Total number of staffed inpatient beds that are occupied.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumC19Died","cvdNumC19Died","numc19died - DEATHS: Patients with suspected or confirmed COVID-19 who died in the hospital, ED, or any overflow location.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumC19HOPats","cvdNumC19HOPats","numc19hopats - HOSPITAL ONSET: Patients hospitalized in an NHSN inpatient care location with onset of suspected or confirmed COVID-19 14 or more days after hospitalization.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumC19HospPats","cvdNumC19HospPats","numc19hosppats - HOSPITALIZED: Patients currently hospitalized in an inpatient care location who have suspected or confirmed COVID-19.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumC19MechVentPats","cvdNumC19MechVentPats","numc19mechventpats - HOSPITALIZED and VENTILATED: Patients hospitalized in an NHSN inpatient care location who have suspected or confirmed COVID-19 and are on a mechanical ventilator.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumC19OFMechVentPats","cvdNumC19OFMechVentPats","numc19ofmechventpats - ED/OVERFLOW and VENTILATED: Patients with suspected or confirmed COVID-19 who are in the ED or any overflow location awaiting an inpatient bed and on a mechanical ventilator.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumC19OverflowPats","cvdNumC19OverflowPats","numc19overflowpats - ED/OVERFLOW: Patients with suspected or confirmed COVID-19 who are in the ED or any overflow location awaiting an inpatient bed.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumICUBeds","cvdNumICUBeds","numicubeds - ICU BEDS: Total number of staffed inpatient intensive care unit (ICU) beds.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumICUBedsOcc","cvdNumICUBedsOcc","numicubedsocc - ICU BED OCCUPANCY: Total number of staffed inpatient ICU beds that are occupied.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumTotBeds","cvdNumTotBeds","numtotbeds - ALL HOSPITAL BEDS: Total number of all inpatient and outpatient beds, including all staffed, ICU, licensed, and overflow (surge) beds used for inpatients or outpatients.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumVent","cvdNumVent","numvent - MECHANICAL VENTILATORS: Total number of ventilators available.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/cvdNumVentUse","cvdNumVentUse","numventuse - MECHANICAL VENTILATORS IN USE: Total number of ventilators in use.","","","","http://schema.org/CDCPMDRecord","http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/dataFeedElement","dataFeedElement","An item within a data feed. Data feeds may have many elements.","","","","http://schema.org/DataFeed","http://schema.org/DataFeedItem, http://schema.org/Text, http://schema.org/Thing","","","",""
"http://schema.org/dataset","dataset","A dataset contained in this catalog.","","","","http://schema.org/DataCatalog","http://schema.org/Dataset","http://schema.org/includedInDataCatalog","","",""
"http://schema.org/datasetTimeInterval","datasetTimeInterval","The range of temporal applicability of a dataset, e.g. for a 2011 census dataset, the year 2011 (in ISO 8601 time interval format).","","","","http://schema.org/Dataset","http://schema.org/DateTime","","","http://schema.org/temporalCoverage",""
"http://schema.org/dateCreated","dateCreated","The date on which the CreativeWork was created or the item was added to a DataFeed.","","","http://schema.org/legislationDate","http://schema.org/CreativeWork, http://schema.org/DataFeedItem","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/dateDeleted","dateDeleted","The datetime the item was removed from the DataFeed.","","","","http://schema.org/DataFeedItem","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/dateIssued","dateIssued","The date the ticket was issued.","","","","http://schema.org/Ticket","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/dateModified","dateModified","The date on which the CreativeWork was most recently modified or when the item's entry was modified within a DataFeed.","","","","http://schema.org/CreativeWork, http://schema.org/DataFeedItem","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/datePosted","datePosted","Publication date of an online listing.","","","","http://schema.org/CDCPMDRecord, http://schema.org/JobPosting, http://schema.org/RealEstateListing, http://schema.org/SpecialAnnouncement","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/datePublished","datePublished","Date of first broadcast/publication.","","","","http://schema.org/CreativeWork","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/dateRead","dateRead","The date/time at which the message has been read by the recipient if a single recipient exists.","","","","http://schema.org/Message","http://schema.org/Date, http://schema.org/DateTime","","","",""
"http://schema.org/dateReceived","dateReceived","The date/time the message was received if a single recipient exists.","","","","http://schema.org/Message","http://schema.org/DateTime","","","",""
"http://schema.org/dateSent","dateSent","The date/time at which the message was sent.","","","","http://schema.org/Message","http://schema.org/DateTime","","","",""
"http://schema.org/dateVehicleFirstRegistered","dateVehicleFirstRegistered","The date of the first registration of the vehicle with the respective public authorities.","","","","http://schema.org/Vehicle","http://schema.org/Date","","","",""
"http://schema.org/dateline","dateline","A <a href=""https://en.wikipedia.org/wiki/Dateline"">dateline</a> is a brief piece of text included in news articles that describes where and when the story was written or filed though the date is often omitted. Sometimes only a placename is provided.<br/><br/>

Structured representations of dateline-related information can also be expressed more explicitly using <a class=""localLink"" href=""/locationCreated"">locationCreated</a> (which represents where a work was created, e.g. where a news report was written).  For location depicted or described in the content, use <a class=""localLink"" href=""/contentLocation"">contentLocation</a>.<br/><br/>

Dateline summaries are oriented more towards human readers than towards automated processing, and can vary substantially. Some examples: ""BEIRUT, Lebanon, June 2."", ""Paris, France"", ""December 19, 2017 11:43AM Reporting from Washington"", ""Beijing/Moscow"", ""QUEZON CITY, Philippines"".","","","","http://schema.org/NewsArticle","http://schema.org/Text","","","",""
"http://schema.org/dayOfWeek","dayOfWeek","The day of the week for which these opening hours are valid.","","","","http://schema.org/EducationalOccupationalProgram, http://schema.org/OpeningHoursSpecification","http://schema.org/DayOfWeek","","","",""
"http://schema.org/deathDate","deathDate","Date of death.","","","","http://schema.org/Person","http://schema.org/Date","","","",""
"http://schema.org/deathPlace","deathPlace","The place where the person died.","","","","http://schema.org/Person","http://schema.org/Place","","","",""
"http://schema.org/defaultValue","defaultValue","The default value of the input.  For properties that expect a literal, the default is a literal value, for properties that expect an object, it's an ID reference to one of the current values.","","","","http://schema.org/PropertyValueSpecification","http://schema.org/Text, http://schema.org/Thing","","","",""
"http://schema.org/deliveryAddress","deliveryAddress","Destination address.","","","","http://schema.org/ParcelDelivery","http://schema.org/PostalAddress","","","",""
"http://schema.org/deliveryLeadTime","deliveryLeadTime","The typical delay between the receipt of the order and the goods either leaving the warehouse or being prepared for pickup, in case the delivery method is on site pickup.","","","","http://schema.org/Demand, http://schema.org/Offer","http://schema.org/QuantitativeValue","","","",""
"http://schema.org/deliveryMethod","deliveryMethod","A sub property of instrument. The method of delivery.","http://schema.org/instrument","","","http://schema.org/OrderAction, http://schema.org/ReceiveAction, http://schema.org/SendAction, http://schema.org/TrackAction","http://schema.org/DeliveryMethod","","","",""
"http://schema.org/deliveryStatus","deliveryStatus","New entry added as the package passes through each leg of its journey (from shipment to final delivery).","","","","http://schema.org/ParcelDelivery","http://schema.org/DeliveryEvent","","","",""
"http://schema.org/deliveryTime","deliveryTime","The total delay between the receipt of the order and the goods reaching the final customer.","","","","http://schema.org/DeliveryTimeSettings, http://schema.org/OfferShippingDetails","http://schema.org/ShippingDeliveryTime","","","","http://pending.schema.org"
"http://schema.org/department","department","A relationship between an organization and a department of that organization, also described as an organization (allowing different urls, logos, opening hours). For example: a store with a pharmacy, or a bakery with a cafe.","","","","http://schema.org/Organization","http://schema.org/Organization","","","",""
"http://schema.org/departureAirport","departureAirport","The airport where the flight originates.","","","","http://schema.org/Flight","http://schema.org/Airport","","","",""
"http://schema.org/departureBoatTerminal","departureBoatTerminal","The terminal or port from which the boat departs.","","","","http://schema.org/BoatTrip","http://schema.org/BoatTerminal","","","","http://pending.schema.org"
"http://schema.org/departureBusStop","departureBusStop","The stop or station from which the bus departs.","","","","http://schema.org/BusTrip","http://schema.org/BusStation, http://schema.org/BusStop","","","",""
"http://schema.org/departureGate","departureGate","Identifier of the flight's departure gate.","","","","http://schema.org/Flight","http://schema.org/Text","","","",""
"http://schema.org/departurePlatform","departurePlatform","The platform from which the train departs.","","","","http://schema.org/TrainTrip","http://schema.org/Text","","","",""
"http://schema.org/departureStation","departureStation","The station from which the train departs.","","","","http://schema.org/TrainTrip","http://schema.org/TrainStation","","","",""
"http://schema.org/departureTerminal","departureTerminal","Identifier of the flight's departure terminal.","","","","http://schema.org/Flight","http://schema.org/Text","","","",""
"http://schema.org/departureTime","departureTime","The expected departure time.","","","","http://schema.org/Trip","http://schema.org/DateTime, http://schema.org/Time","","","",""
"http://schema.org/dependencies","dependencies","Prerequisites needed to fulfill steps in article.","","","","http://schema.org/TechArticle","http://schema.org/Text","","","",""
"http://schema.org/depth","depth","The depth of the item.","","","","http://schema.org/OfferShippingDetails, http://schema.org/Product, http://schema.org/VisualArtwork","http://schema.org/Distance, http://schema.org/QuantitativeValue","","","",""
"http://schema.org/description","description","A description of the item.","","http://purl.org/dc/terms/description","http://schema.org/disambiguatingDescription, http://schema.org/interpretedAsClaim, http://schema.org/originalMediaContextDescription, http://schema.org/sha256","http://schema.org/Thing","http://schema.org/Text, http://schema.org/TextObject","","","",""
"http://schema.org/device","device","Device required to run the application. Used in cases where a specific make/model is required to run the application.","","","","http://schema.org/SoftwareApplication","http://schema.org/Text","","","http://schema.org/availableOnDevice",""
"http://schema.org/diagnosis","diagnosis","One or more alternative conditions considered in the differential diagnosis process as output of a diagnosis process.","","","","http://schema.org/DDxElement, http://schema.org/Patient","http://schema.org/MedicalCondition","","","",""
"http://schema.org/diagram","diagram","An image containing a diagram that illustrates the structure and/or its component substructures and/or connections with other structures.","","","","http://schema.org/AnatomicalStructure","http://schema.org/ImageObject","","","",""
"http://schema.org/diet","diet","A sub property of instrument. The diet used in this action.","http://schema.org/instrument","","","http://schema.org/ExerciseAction","http://schema.org/Diet","","","",""
"http://schema.org/dietFeatures","dietFeatures","Nutritional information specific to the dietary plan. May include dietary recommendations on what foods to avoid, what foods to consume, and specific alterations/deviations from the USDA or other regulatory body's approved dietary guidelines.","","","","http://schema.org/Diet","http://schema.org/Text","","","",""
"http://schema.org/differentialDiagnosis","differentialDiagnosis","One of a set of differential diagnoses for the condition. Specifically, a closely-related or competing diagnosis typically considered later in the cognitive process whereby this medical condition is distinguished from others most likely responsible for a similar collection of signs and symptoms to reach the most parsimonious diagnosis or diagnoses in a patient.","","","","http://schema.org/MedicalCondition","http://schema.org/DDxElement","","","",""
"http://schema.org/directApply","directApply","Indicates whether an <a class=""localLink"" href=""/url"">url</a> that is associated with a <a class=""localLink"" href=""/JobPosting"">JobPosting</a> enables direct application for the job, via the posting website. A job posting is considered to have directApply of <a class=""localLink"" href=""/True"">True</a> if an application process for the specified job can be directly initiated via the url(s) given (noting that e.g. multiple internet domains might nevertheless be involved at an implementation level). A value of <a class=""localLink"" href=""/False"">False</a> is appropriate if there is no clear path to applying directly online for the specified job, navigating directly from the JobPosting url(s) supplied.","","","","http://schema.org/JobPosting","http://schema.org/Boolean","","","","http://pending.schema.org"
"http://schema.org/director","director","A director of e.g. TV, radio, movie, video gaming etc. content, or of an event. Directors can be associated with individual items or with a series, episode, clip.","","","","http://schema.org/Clip, http://schema.org/CreativeWorkSeason, http://schema.org/Episode, http://schema.org/Event, http://schema.org/Movie, http://schema.org/MovieSeries, http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGame, http://schema.org/VideoGameSeries, http://schema.org/VideoObject","http://schema.org/Person","","http://schema.org/directors","",""
"http://schema.org/directors","directors","A director of e.g. TV, radio, movie, video games etc. content. Directors can be associated with individual items or with a series, episode, clip.","","","","http://schema.org/Clip, http://schema.org/Episode, http://schema.org/Movie, http://schema.org/MovieSeries, http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGame, http://schema.org/VideoGameSeries, http://schema.org/VideoObject","http://schema.org/Person","","","http://schema.org/director",""
"http://schema.org/disambiguatingDescription","disambiguatingDescription","A sub property of description. A short description of the item used to disambiguate from other, similar items. Information from other properties (in particular, name) may be necessary for the description to be useful for disambiguation.","http://schema.org/description","","","http://schema.org/Thing","http://schema.org/Text","","","",""
"http://schema.org/discount","discount","Any discount applied (to an Order).","","","","http://schema.org/Order","http://schema.org/Number, http://schema.org/Text","","","",""
"http://schema.org/discountCode","discountCode","Code used to redeem a discount.","","","","http://schema.org/Order","http://schema.org/Text","","","",""
"http://schema.org/discountCurrency","discountCurrency","The currency of the discount.<br/><br/>

Use standard formats: <a href=""http://en.wikipedia.org/wiki/ISO_4217"">ISO 4217 currency format</a>, e.g. ""USD""; <a href=""https://en.wikipedia.org/wiki/List_of_cryptocurrencies"">Ticker symbol</a> for cryptocurrencies, e.g. ""BTC""; well known names for <a href=""https://en.wikipedia.org/wiki/Local_exchange_trading_system"">Local Exchange Trading Systems</a> (LETS) and other currency types, e.g. ""Ithaca HOUR"".","","","","http://schema.org/Order","http://schema.org/Text","","","",""
"http://schema.org/discusses","discusses","Specifies the CreativeWork associated with the UserComment.","","","","http://schema.org/UserComments","http://schema.org/CreativeWork","","","",""
"http://schema.org/discussionUrl","discussionUrl","A link to the page containing the comments of the CreativeWork.","","","","http://schema.org/CreativeWork","http://schema.org/URL","","","",""
"http://schema.org/diseasePreventionInfo","diseasePreventionInfo","Information about disease prevention.","","","","http://schema.org/SpecialAnnouncement","http://schema.org/URL, http://schema.org/WebContent","","","","http://pending.schema.org"
"http://schema.org/diseaseSpreadStatistics","diseaseSpreadStatistics","Statistical information about the spread of a disease, either as <a class=""localLink"" href=""/WebContent"">WebContent</a>, or
  described directly as a <a class=""localLink"" href=""/Dataset"">Dataset</a>, or the specific <a class=""localLink"" href=""/Observation"">Observation</a>s in the dataset. When a <a class=""localLink"" href=""/WebContent"">WebContent</a> URL is
  provided, the page indicated might also contain more such markup.","","","","http://schema.org/SpecialAnnouncement","http://schema.org/Dataset, http://schema.org/Observation, http://schema.org/URL, http://schema.org/WebContent","","","","http://pending.schema.org"
"http://schema.org/dissolutionDate","dissolutionDate","The date that this organization was dissolved.","","","","http://schema.org/Organization","http://schema.org/Date","","","",""
"http://schema.org/distance","distance","The distance travelled, e.g. exercising or travelling.","","","","http://schema.org/ExerciseAction, http://schema.org/TravelAction","http://schema.org/Distance","","","",""
"http://schema.org/distinguishingSign","distinguishingSign","One of a set of signs and symptoms that can be used to distinguish this diagnosis from others in the differential diagnosis.","","","","http://schema.org/DDxElement","http://schema.org/MedicalSignOrSymptom","","","",""
"http://schema.org/distribution","distribution","A downloadable form of this dataset, at a specific location, in a specific format. This property can be repeated if different variations are available. There is no expectation that different downloadable distributions must contain exactly equivalent information (see also <a href=""https://www.w3.org/TR/vocab-dcat-3/#Class:Distribution"">DCAT</a> on this point). Different distributions might include or exclude different subsets of the entire dataset, for example.","","","","http://schema.org/Dataset","http://schema.org/DataDownload","","","",""
"http://schema.org/diversityPolicy","diversityPolicy","Statement on diversity policy by an <a class=""localLink"" href=""/Organization"">Organization</a> e.g. a <a class=""localLink"" href=""/NewsMediaOrganization"">NewsMediaOrganization</a>. For a <a class=""localLink"" href=""/NewsMediaOrganization"">NewsMediaOrganization</a>, a statement describing the newsroom’s diversity policy on both staffing and sources, typically providing staffing data.","","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/CreativeWork, http://schema.org/URL","","","","http://pending.schema.org"
"http://schema.org/diversityStaffingReport","diversityStaffingReport","For an <a class=""localLink"" href=""/Organization"">Organization</a> (often but not necessarily a <a class=""localLink"" href=""/NewsMediaOrganization"">NewsMediaOrganization</a>), a report on staffing diversity issues. In a news context this might be for example ASNE or RTDNA (US) reports, or self-reported.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/Article, http://schema.org/URL","","","","http://pending.schema.org"
"http://schema.org/documentation","documentation","Further documentation describing the Web API in more detail.","","","","http://schema.org/WebAPI","http://schema.org/CreativeWork, http://schema.org/URL","","","","http://pending.schema.org"
"http://schema.org/doesNotShip","doesNotShip","Indicates when shipping to a particular <a class=""localLink"" href=""/shippingDestination"">shippingDestination</a> is not available.","","","","http://schema.org/OfferShippingDetails, http://schema.org/ShippingRateSettings","http://schema.org/Boolean","","","","http://pending.schema.org"
"http://schema.org/domainIncludes","domainIncludes","Relates a property to a class that is (one of) the type(s) the property is expected to be used on.","","","","http://schema.org/Property","http://schema.org/Class","","","","http://meta.schema.org"
"http://schema.org/domiciledMortgage","domiciledMortgage","Whether borrower is a resident of the jurisdiction where the property is located.","","","","http://schema.org/MortgageLoan","http://schema.org/Boolean","","","","http://pending.schema.org"
"http://schema.org/doorTime","doorTime","The time admission will commence.","","","","http://schema.org/Event","http://schema.org/DateTime, http://schema.org/Time","","","",""
"http://schema.org/dosageForm","dosageForm","A dosage form in which this drug/supplement is available, e.g. 'tablet', 'suspension', 'injection'.","","","","http://schema.org/Drug","http://schema.org/Text","","","",""
"http://schema.org/doseSchedule","doseSchedule","A dosing schedule for the drug for a given population, either observed, recommended, or maximum dose based on the type used.","","","","http://schema.org/Drug, http://schema.org/TherapeuticProcedure","http://schema.org/DoseSchedule","","","",""
"http://schema.org/doseUnit","doseUnit","The unit of the dose, e.g. 'mg'.","","","","http://schema.org/DoseSchedule","http://schema.org/Text","","","",""
"http://schema.org/doseValue","doseValue","The value of the dose, e.g. 500.","","","","http://schema.org/DoseSchedule","http://schema.org/Number, http://schema.org/QualitativeValue","","","",""
"http://schema.org/downPayment","downPayment","a type of payment made in cash during the onset of the purchase of an expensive good/service. The payment typically represents only a percentage of the full purchase price.","","","","http://schema.org/RepaymentSpecification","http://schema.org/MonetaryAmount, http://schema.org/Number","","","","http://pending.schema.org"
"http://schema.org/downloadUrl","downloadUrl","If the file can be downloaded, URL to download the binary.","","","","http://schema.org/SoftwareApplication","http://schema.org/URL","","","",""
"http://schema.org/downvoteCount","downvoteCount","The number of downvotes this question, answer or comment has received from the community.","","","","http://schema.org/Comment","http://schema.org/Integer","","","",""
"http://schema.org/drainsTo","drainsTo","The vasculature that the vein drains into.","","","","http://schema.org/Vein","http://schema.org/Vessel","","","",""
"http://schema.org/driveWheelConfiguration","driveWheelConfiguration","The drive wheel configuration, i.e. which roadwheels will receive torque from the vehicle's engine via the drivetrain.","","","","http://schema.org/Vehicle","http://schema.org/DriveWheelConfigurationValue, http://schema.org/Text","","","",""
"http://schema.org/dropoffLocation","dropoffLocation","Where a rental car can be dropped off.","","","","http://schema.org/RentalCarReservation","http://schema.org/Place","","","",""
"http://schema.org/dropoffTime","dropoffTime","When a rental car can be dropped off.","","","","http://schema.org/RentalCarReservation","http://schema.org/DateTime","","","",""
"http://schema.org/drug","drug","Specifying a drug or medicine used in a medication procedure.","","","","http://schema.org/DrugClass, http://schema.org/MedicalCondition, http://schema.org/Patient, http://schema.org/TherapeuticProcedure","http://schema.org/Drug","","","",""
"http://schema.org/drugClass","drugClass","The class of drug this belongs to (e.g., statins).","","","","http://schema.org/Drug","http://schema.org/DrugClass","","","",""
"http://schema.org/drugUnit","drugUnit","The unit in which the drug is measured, e.g. '5 mg tablet'.","","","","http://schema.org/Drug, http://schema.org/DrugCost","http://schema.org/Text","","","",""
"http://schema.org/duns","duns","The Dun &amp; Bradstreet DUNS number for identifying an organization or business person.","http://schema.org/identifier","","","http://schema.org/Organization, http://schema.org/Person","http://schema.org/Text","","","",""
"http://schema.org/duplicateTherapy","duplicateTherapy","A therapy that duplicates or overlaps this one.","","","","http://schema.org/MedicalTherapy","http://schema.org/MedicalTherapy","","","",""
"http://schema.org/duration","duration","The duration of the item (movie, audio recording, event, etc.) in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 date format</a>.","","","http://schema.org/loanTerm","http://schema.org/Audiobook, http://schema.org/Episode, http://schema.org/Event, http://schema.org/MediaObject, http://schema.org/Movie, http://schema.org/MusicRecording, http://schema.org/MusicRelease, http://schema.org/QuantitativeValueDistribution, http://schema.org/Schedule","http://schema.org/Duration","","","",""
"http://schema.org/durationOfWarranty","durationOfWarranty","The duration of the warranty promise. Common unitCode values are ANN for year, MON for months, or DAY for days.","","","","http://schema.org/WarrantyPromise","http://schema.org/QuantitativeValue","","","",""
"http://schema.org/duringMedia","duringMedia","A media object representing the circumstances while performing this direction.","","","","http://schema.org/HowToDirection","http://schema.org/MediaObject, http://schema.org/URL","","","",""
"http://schema.org/earlyPrepaymentPenalty","earlyPrepaymentPenalty","The amount to be paid as a penalty in the event of early payment of the loan.","","","","http://schema.org/RepaymentSpecification","http://schema.org/MonetaryAmount","","","","http://pending.schema.org"
"http://schema.org/editEIDR","editEIDR","An <a href=""https://eidr.org/"">EIDR</a> (Entertainment Identifier Registry) <a class=""localLink"" href=""/identifier"">identifier</a> representing a specific edit / edition for a work of film or television.<br/><br/>

For example, the motion picture known as ""Ghostbusters"" whose <a class=""localLink"" href=""/titleEIDR"">titleEIDR</a> is ""10.5240/7EC7-228A-510A-053E-CBB8-J"" has several edits, e.g. ""10.5240/1F2A-E1C5-680A-14C6-E76B-I"" and ""10.5240/8A35-3BEE-6497-5D12-9E4F-3"".<br/><br/>

Since schema.org types like <a class=""localLink"" href=""/Movie"">Movie</a> and <a class=""localLink"" href=""/TVEpisode"">TVEpisode</a> can be used for both works and their multiple expressions, it is possible to use <a class=""localLink"" href=""/titleEIDR"">titleEIDR</a> alone (for a general description), or alongside <a class=""localLink"" href=""/editEIDR"">editEIDR</a> for a more edit-specific description.","http://schema.org/identifier","","","http://schema.org/CreativeWork","http://schema.org/Text, http://schema.org/URL","","","","http://pending.schema.org"
"http://schema.org/editor","editor","Specifies the Person who edited the CreativeWork.","","","","http://schema.org/CreativeWork","http://schema.org/Person","","","",""
"http://schema.org/eduQuestionType","eduQuestionType","For questions that are part of learning resources (e.g. Quiz), eduQuestionType indicates the format of question being given. Example: ""Multiple choice"", ""Open ended"", ""Flashcard"".","","","","http://schema.org/Question, http://schema.org/SolveMathAction","http://schema.org/Text","","","","http://pending.schema.org"
"http://schema.org/educationRequirements","educationRequirements","Educational background needed for the position or Occupation.","","","","http://schema.org/JobPosting, http://schema.org/Occupation","http://schema.org/EducationalOccupationalCredential, http://schema.org/Text","","","","http://pending.schema.org"
"http://schema.org/educationalAlignment","educationalAlignment","An alignment to an established educational framework.<br/><br/>

This property should not be used where the nature of the alignment can be described using a simple property, for example to express that a resource <a class=""localLink"" href=""/teaches"">teaches</a> or <a class=""localLink"" href=""/assesses"">assesses</a> a competency.","","","","http://schema.org/CreativeWork, http://schema.org/LearningResource","http://schema.org/AlignmentObject","","","",""
"http://schema.org/educationalCredentialAwarded","educationalCredentialAwarded","A description of the qualification, award, certificate, diploma or other educational credential awarded as a consequence of successful completion of this course or program.","","","","http://schema.org/Course, http://schema.org/EducationalOccupationalProgram","http://schema.org/EducationalOccupationalCredential, http://schema.org/Text, http://schema.org/URL","","","",""
"http://schema.org/educationalFramework","educationalFramework","The framework to which the resource being described is aligned.","","","","http://schema.org/AlignmentObject","http://schema.org/Text","","","",""
"http://schema.org/educationalLevel","educationalLevel","The level in terms of progression through an educational or training context. Examples of educational levels include 'beginner', 'intermediate' or 'advanced', and formal sets of level indicators.","","","","http://schema.org/CreativeWork, http://schema.org/EducationEvent, http://schema.org/EducationalOccupationalCredential, http://schema.org/LearningResource","http://schema.org/DefinedTerm, http://schema.org/Text, http://schema.org/URL","","","","http://pending.schema.org"
