"id","label","comment","subTypeOf","enumerationtype","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/MenuItem","MenuItem","A food or drink item listed in a menu or menu section.","http://schema.org/Intangible","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/menuAddOn, http://schema.org/name, http://schema.org/nutrition, http://schema.org/offers, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/suitableForDiet, http://schema.org/url","","","",""
"http://schema.org/MenuSection","MenuSection","A sub-grouping of food or drink items in a menu. E.g. courses (such as 'Dinner', 'Breakfast', etc.), specific type of dishes (such as 'Meat', 'Vegan', 'Drinks', etc.), or some other classification made by the menu provider.","http://schema.org/CreativeWork","","","http://schema.org/about, http://schema.org/abstract, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/acquireLicensePage, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/archivedAt, http://schema.org/assesses, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/conditionsOfAccess, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightNotice, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/countryOfOrigin, http://schema.org/creativeWorkStatus, http://schema.org/creator, http://schema.org/creditText, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/digitalSourceType, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editEIDR, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalLevel, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/funding, http://schema.org/genre, http://schema.org/hasMenuItem, http://schema.org/hasMenuSection, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/interpretedAsClaim, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/maintainer, http://schema.org/material, http://schema.org/materialExtent, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/pattern, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/size, http://schema.org/sourceOrganization, http://schema.org/spatial, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/teaches, http://schema.org/temporal, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnail, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/usageInfo, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","","","",""
"http://schema.org/MerchantReturnEnumeration","MerchantReturnEnumeration","Enumerates several kinds of product return policies.","http://schema.org/Enumeration","","","","","http://schema.org/ProductReturnEnumeration","","http://pending.schema.org"
"http://schema.org/MerchantReturnFiniteReturnWindow","MerchantReturnFiniteReturnWindow","Specifies that there is a finite window for product returns.","http://schema.org/MerchantReturnEnumeration","http://schema.org/MerchantReturnEnumeration","","","","http://schema.org/ProductReturnFiniteReturnWindow","","http://pending.schema.org"
"http://schema.org/MerchantReturnNotPermitted","MerchantReturnNotPermitted","Specifies that product returns are not permitted.","http://schema.org/MerchantReturnEnumeration","http://schema.org/MerchantReturnEnumeration","","","","http://schema.org/ProductReturnNotPermitted","","http://pending.schema.org"
"http://schema.org/MerchantReturnPolicy","MerchantReturnPolicy","A MerchantReturnPolicy provides information about product return policies associated with an <a class=""localLink"" href=""/Organization"">Organization</a>, <a class=""localLink"" href=""/Product"">Product</a>, or <a class=""localLink"" href=""/Offer"">Offer</a>.","http://schema.org/Intangible","","","http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/applicableCountry, http://schema.org/customerRemorseReturnFees, http://schema.org/customerRemorseReturnLabelSource, http://schema.org/customerRemorseReturnShippingFeesAmount, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/inStoreReturnsOffered, http://schema.org/itemCondition, http://schema.org/itemDefectReturnFees, http://schema.org/itemDefectReturnLabelSource, http://schema.org/itemDefectReturnShippingFeesAmount, http://schema.org/mainEntityOfPage, http://schema.org/merchantReturnDays, http://schema.org/merchantReturnLink, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/refundType, http://schema.org/restockingFee, http://schema.org/returnFees, http://schema.org/returnLabelSource, http://schema.org/returnMethod, http://schema.org/returnPolicyCategory, http://schema.org/returnPolicyCountry, http://schema.org/returnPolicySeasonalOverride, http://schema.org/returnShippingFeesAmount, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/url","","http://schema.org/ProductReturnPolicy","","http://pending.schema.org"
"http://schema.org/MerchantReturnPolicySeasonalOverride","MerchantReturnPolicySeasonalOverride","A seasonal override of a return policy, for example used for holidays.","http://schema.org/Intangible","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/endDate, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/merchantReturnDays, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/returnPolicyCategory, http://schema.org/sameAs, http://schema.org/startDate, http://schema.org/subjectOf, http://schema.org/url","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnUnlimitedWindow","MerchantReturnUnlimitedWindow","Specifies that there is an unlimited window for product returns.","http://schema.org/MerchantReturnEnumeration","http://schema.org/MerchantReturnEnumeration","","","","http://schema.org/ProductReturnUnlimitedWindow","","http://pending.schema.org"
"http://schema.org/MerchantReturnUnspecified","MerchantReturnUnspecified","Specifies that a product return policy is not provided.","http://schema.org/MerchantReturnEnumeration","http://schema.org/MerchantReturnEnumeration","","","","http://schema.org/ProductReturnUnspecified","","http://pending.schema.org"
"http://schema.org/Message","Message","A single message from a sender to one or more organizations or people.","http://schema.org/CreativeWork","","","http://schema.org/about, http://schema.org/abstract, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/acquireLicensePage, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/archivedAt, http://schema.org/assesses, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/bccRecipient, http://schema.org/ccRecipient, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/conditionsOfAccess, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightNotice, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/countryOfOrigin, http://schema.org/creativeWorkStatus, http://schema.org/creator, http://schema.org/creditText, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/dateRead, http://schema.org/dateReceived, http://schema.org/dateSent, http://schema.org/description, http://schema.org/digitalSourceType, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editEIDR, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalLevel, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/funding, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/interpretedAsClaim, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/maintainer, http://schema.org/material, http://schema.org/materialExtent, http://schema.org/mentions, http://schema.org/messageAttachment, http://schema.org/name, http://schema.org/offers, http://schema.org/pattern, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recipient, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/sender, http://schema.org/size, http://schema.org/sourceOrganization, http://schema.org/spatial, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/teaches, http://schema.org/temporal, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnail, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/toRecipient, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/usageInfo, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","http://schema.org/EmailMessage","","",""
"http://schema.org/MiddleSchool","MiddleSchool","A middle school (typically for children aged around 11-14, although this varies somewhat).","http://schema.org/EducationalOrganization","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/Midwifery","Midwifery","A nurse-like health profession that deals with pregnancy, childbirth, and the postpartum period (including care of the newborn), besides sexual and reproductive health of women throughout their lives.","http://schema.org/MedicalBusiness, http://schema.org/MedicalSpecialty","http://schema.org/MedicalSpecialty","","","","","",""
"http://schema.org/MinimumAdvertisedPrice","MinimumAdvertisedPrice","Represents the minimum advertised price (""MAP"") (as dictated by the manufacturer) of an offered product.","http://schema.org/PriceTypeEnumeration","http://schema.org/PriceTypeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MinorHumanEditsDigitalSource","MinorHumanEditsDigitalSource","Content coded as '<a href=""https://cv.iptc.org/newscodes/digitalsourcetype/minorHumanEdits"">minor human edits</a>' using the IPTC <a href=""https://cv.iptc.org/newscodes/digitalsourcetype/"">digital source type</a> vocabulary.","http://schema.org/IPTCDigitalSourceEnumeration","http://schema.org/IPTCDigitalSourceEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MisconceptionsHealthAspect","MisconceptionsHealthAspect","Content about common misconceptions and myths that are related to a topic.","http://schema.org/HealthAspectEnumeration","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MixedEventAttendanceMode","MixedEventAttendanceMode","MixedEventAttendanceMode - an event that is conducted as a combination of both offline and online modes.","http://schema.org/EventAttendanceModeEnumeration","http://schema.org/EventAttendanceModeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MixtapeAlbum","MixtapeAlbum","MixtapeAlbum.","http://schema.org/MusicAlbumProductionType","http://schema.org/MusicAlbumProductionType","","","","","",""
"http://schema.org/MobileApplication","MobileApplication","A software application designed specifically to work well on a mobile device such as a telephone.","http://schema.org/SoftwareApplication","","","http://schema.org/about, http://schema.org/abstract, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/acquireLicensePage, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/applicationCategory, http://schema.org/applicationSubCategory, http://schema.org/applicationSuite, http://schema.org/archivedAt, http://schema.org/assesses, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/availableOnDevice, http://schema.org/award, http://schema.org/awards, http://schema.org/carrierRequirements, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/conditionsOfAccess, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightNotice, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/countriesNotSupported, http://schema.org/countriesSupported, http://schema.org/countryOfOrigin, http://schema.org/creativeWorkStatus, http://schema.org/creator, http://schema.org/creditText, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/device, http://schema.org/digitalSourceType, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/downloadUrl, http://schema.org/editEIDR, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalLevel, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/featureList, http://schema.org/fileFormat, http://schema.org/fileSize, http://schema.org/funder, http://schema.org/funding, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/installUrl, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/interpretedAsClaim, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/maintainer, http://schema.org/material, http://schema.org/materialExtent, http://schema.org/memoryRequirements, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/operatingSystem, http://schema.org/pattern, http://schema.org/permissions, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/processorRequirements, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releaseNotes, http://schema.org/releasedEvent, http://schema.org/requirements, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/screenshot, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/size, http://schema.org/softwareAddOn, http://schema.org/softwareHelp, http://schema.org/softwareRequirements, http://schema.org/softwareVersion, http://schema.org/sourceOrganization, http://schema.org/spatial, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/storageRequirements, http://schema.org/subjectOf, http://schema.org/supportingData, http://schema.org/teaches, http://schema.org/temporal, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnail, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/usageInfo, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","","","",""
"http://schema.org/MobilePhoneStore","MobilePhoneStore","A store that sells mobile phones and related accessories.","http://schema.org/Store","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/MobileWebPlatform","MobileWebPlatform","Represents the broad notion of 'mobile' browsers as a Web Platform.","http://schema.org/DigitalPlatformEnumeration","http://schema.org/DigitalPlatformEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MolecularEntity","MolecularEntity","Any constitutionally or isotopically distinct atom, molecule, ion, ion pair, radical, radical ion, complex, conformer etc., identifiable as a separately distinguishable entity.","http://schema.org/BioChemEntity","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedDisease, http://schema.org/bioChemInteraction, http://schema.org/bioChemSimilarity, http://schema.org/biologicalRole, http://schema.org/chemicalRole, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/funding, http://schema.org/hasBioChemEntityPart, http://schema.org/hasMolecularFunction, http://schema.org/hasRepresentation, http://schema.org/identifier, http://schema.org/image, http://schema.org/inChI, http://schema.org/inChIKey, http://schema.org/isEncodedByBioChemEntity, http://schema.org/isInvolvedInBiologicalProcess, http://schema.org/isLocatedInSubcellularLocation, http://schema.org/isPartOfBioChemEntity, http://schema.org/iupacName, http://schema.org/mainEntityOfPage, http://schema.org/molecularFormula, http://schema.org/molecularWeight, http://schema.org/monoisotopicMolecularWeight, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/potentialUse, http://schema.org/sameAs, http://schema.org/smiles, http://schema.org/subjectOf, http://schema.org/taxonomicRange, http://schema.org/url","","","","http://pending.schema.org"
"http://schema.org/Monday","Monday","The day of the week between Sunday and Tuesday.","http://schema.org/DayOfWeek","http://schema.org/DayOfWeek","","","","","",""
"http://schema.org/MonetaryAmount","MonetaryAmount","A monetary value or range. This type can be used to describe an amount of money such as $50 USD, or a range as in describing a bank account being suitable for a balance between £1,000 and £1,000,000 GBP, or the value of a salary, etc. It is recommended to use <a class=""localLink"" href=""/PriceSpecification"">PriceSpecification</a> Types to describe the price of an Offer, Invoice, etc.","http://schema.org/StructuredValue","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/currency, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/maxValue, http://schema.org/minValue, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/url, http://schema.org/validFrom, http://schema.org/validThrough, http://schema.org/value","","http://schema.org/DatedMoneySpecification","",""
"http://schema.org/MonetaryAmountDistribution","MonetaryAmountDistribution","A statistical distribution of monetary amounts.","http://schema.org/QuantitativeValueDistribution","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/currency, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/duration, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/median, http://schema.org/name, http://schema.org/percentile10, http://schema.org/percentile25, http://schema.org/percentile75, http://schema.org/percentile90, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/subjectOf, http://schema.org/url","","","",""
"http://schema.org/MonetaryGrant","MonetaryGrant","A monetary grant.","http://schema.org/Grant","","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/amount, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/fundedItem, http://schema.org/funder, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/url","","","","http://pending.schema.org"
"http://schema.org/MoneyTransfer","MoneyTransfer","The act of transferring money from one place to another place. This may occur electronically or physically.","http://schema.org/TransferAction","","","http://schema.org/actionStatus, http://schema.org/additionalType, http://schema.org/agent, http://schema.org/alternateName, http://schema.org/amount, http://schema.org/beneficiaryBank, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/endTime, http://schema.org/error, http://schema.org/fromLocation, http://schema.org/identifier, http://schema.org/image, http://schema.org/instrument, http://schema.org/location, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/object, http://schema.org/participant, http://schema.org/potentialAction, http://schema.org/provider, http://schema.org/result, http://schema.org/sameAs, http://schema.org/startTime, http://schema.org/subjectOf, http://schema.org/target, http://schema.org/toLocation, http://schema.org/url","","","","http://pending.schema.org"
