"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inversOf","supersedes","supersededBy","isPartOf"
"http://schema.org/source","source","The anatomical or organ system that the artery originates from.","","","","http://schema.org/Artery","http://schema.org/AnatomicalStructure","","",""
"http://schema.org/sourcedFrom","sourcedFrom","The neurological pathway that originates the neurons.","","","","http://schema.org/Nerve","http://schema.org/BrainStructure","","",""
"http://schema.org/stage","stage","The stage of the condition, if applicable.","","","","http://schema.org/MedicalCondition","http://schema.org/MedicalConditionStage","","",""
"http://schema.org/stageAsNumber","stageAsNumber","The stage represented as a number, e.g. 3.","","","","http://schema.org/MedicalConditionStage","http://schema.org/Number","","",""
"http://schema.org/status","status","The status of the study (enumerated).","","","","http://schema.org/MedicalCondition, http://schema.org/MedicalProcedure, http://schema.org/MedicalStudy","http://schema.org/EventStatusType, http://schema.org/MedicalStudyStatus, http://schema.org/Text","","",""
"http://schema.org/strengthUnit","strengthUnit","The units of an active ingredient's strength, e.g. mg.","","","","http://schema.org/DrugStrength","http://schema.org/Text","","",""
"http://schema.org/strengthValue","strengthValue","The value of an active ingredient's strength, e.g. 325.","","","","http://schema.org/DrugStrength","http://schema.org/Number","","",""
"http://schema.org/structuralClass","structuralClass","The name given to how bone physically connects to each other.","","","","http://schema.org/Joint","http://schema.org/Text","","",""
"http://schema.org/study","study","A medical study or trial related to this entity.","","","","http://schema.org/MedicalEntity","http://schema.org/MedicalStudy","","",""
"http://schema.org/studyDesign","studyDesign","Specifics about the observational study design (enumerated).","","","","http://schema.org/MedicalObservationalStudy","http://schema.org/MedicalObservationalStudyDesign","","",""
"http://schema.org/studyLocation","studyLocation","The location in which the study is taking/took place.","","","","http://schema.org/MedicalStudy","http://schema.org/AdministrativeArea","","",""
"http://schema.org/studySubject","studySubject","A subject of the study, i.e. one of the medical conditions, therapies, devices, drugs, etc. investigated by the study.","","","","http://schema.org/MedicalStudy","http://schema.org/MedicalEntity","","",""
"http://schema.org/subStageSuffix","subStageSuffix","The substage, e.g. 'a' for Stage IIIa.","","","","http://schema.org/MedicalConditionStage","http://schema.org/Text","","",""
"http://schema.org/subStructure","subStructure","Component (sub-)structure(s) that comprise this anatomical structure.","","","","http://schema.org/AnatomicalStructure","http://schema.org/AnatomicalStructure","","",""
"http://schema.org/subTest","subTest","A component test of the panel.","","","","http://schema.org/MedicalTestPanel","http://schema.org/MedicalTest","","",""
"http://schema.org/subtype","subtype","A more specific type of the condition, where applicable, for example 'Type 1 Diabetes', 'Type 2 Diabetes', or 'Gestational Diabetes' for Diabetes.","","","","http://schema.org/MedicalCondition","http://schema.org/Text","","",""
"http://schema.org/supplyTo","supplyTo","The area to which the artery supplies blood.","","","","http://schema.org/Artery","http://schema.org/AnatomicalStructure","","",""
"http://schema.org/targetPopulation","targetPopulation","Characteristics of the population for which this is intended, or which typically uses it, e.g. 'adults'.","","","","http://schema.org/DietarySupplement, http://schema.org/DoseSchedule","http://schema.org/Text","","",""
"http://schema.org/tissueSample","tissueSample","The type of tissue sample required for the test.","","","","http://schema.org/PathologyTest","http://schema.org/Text","","",""
"http://schema.org/transmissionMethod","transmissionMethod","How the disease spreads, either as a route or vector, for example 'direct contact', 'Aedes aegypti', etc.","","","","http://schema.org/InfectiousDisease","http://schema.org/Text","","",""
"http://schema.org/trialDesign","trialDesign","Specifics about the trial design (enumerated).","","","","http://schema.org/MedicalTrial","http://schema.org/MedicalTrialDesign","","",""
"http://schema.org/tributary","tributary","The anatomical or organ system that the vein flows into; a larger structure that the vein connects to.","","","","http://schema.org/Vein","http://schema.org/AnatomicalStructure","","",""
"http://schema.org/typicalTest","typicalTest","A medical test typically performed given this condition.","","","","http://schema.org/MedicalCondition","http://schema.org/MedicalTest","","",""
"http://schema.org/usedToDiagnose","usedToDiagnose","A condition the test is used to diagnose.","","","","http://schema.org/MedicalTest","http://schema.org/MedicalCondition","","",""
"http://schema.org/usesDevice","usesDevice","Device used to perform the test.","","","","http://schema.org/MedicalTest","http://schema.org/MedicalDevice","","",""
"http://schema.org/warning","warning","Any FDA or other warnings about the drug (text or URL).","","","","http://schema.org/Drug","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/workload","workload","Quantitative measure of the physiologic output of the exercise; also referred to as energy expenditure.","","","","http://schema.org/ExercisePlan","http://schema.org/Energy, http://schema.org/QualitativeValue","","",""
