"id","label","comment","subTypeOf","enumerationtype","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/MedicalAudience","MedicalAudience","Target audiences for medical web pages. Enumerated type.","http://schema.org/Audience, http://schema.org/MedicalEnumeration, http://schema.org/PeopleAudience","","","http://schema.org/healthCondition","http://schema.org/Patient","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalBusiness","MedicalBusiness","A particular physical or virtual business of an organization for medical purposes. Examples of MedicalBusiness include differents business run by health professionals.","http://schema.org/LocalBusiness","","","","http://schema.org/CommunityHealth, http://schema.org/Dermatology, http://schema.org/DietNutrition, http://schema.org/Emergency, http://schema.org/Geriatric, http://schema.org/Gynecologic, http://schema.org/MedicalClinic, http://schema.org/Midwifery, http://schema.org/Nursing, http://schema.org/Obstetric, http://schema.org/Oncologic, http://schema.org/Optician, http://schema.org/Optometric, http://schema.org/Otolaryngologic, http://schema.org/Pediatric, http://schema.org/Physiotherapy, http://schema.org/PlasticSurgery, http://schema.org/Podiatric, http://schema.org/PrimaryCare, http://schema.org/Psychiatric, http://schema.org/PublicHealth","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalCause","MedicalCause","The causative agent(s) that are responsible for the pathophysiologic process that eventually results in a medical condition, symptom or sign. In this schema, unless otherwise specified this is meant to be the proximate cause of the medical condition, symptom or sign. The proximate cause is defined as the causative agent that most directly results in the medical condition, symptom or sign. For example, the HIV virus could be considered a cause of AIDS. Or in a diagnostic context, if a patient fell and sustained a hip fracture and two days later sustained a pulmonary embolism which eventuated in a cardiac arrest, the cause of the cardiac arrest (the proximate cause) would be the pulmonary embolism and not the fall. Medical causes can include cardiovascular, chemical, dermatologic, endocrine, environmental, gastroenterologic, genetic, hematologic, gynecologic, iatrogenic, infectious, musculoskeletal, neurologic, nutritional, obstetric, oncologic, otolaryngologic, pharmacologic, psychiatric, pulmonary, renal, rheumatologic, toxic, traumatic, or urologic causes; medical conditions can be causes as well.","http://schema.org/MedicalEntity","","","http://schema.org/causeOf, http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalClinic","MedicalClinic","A facility, often associated with a hospital or medical school, that is devoted to the specific diagnosis and/or healthcare. Previously limited to outpatients but with evolution it may be open to inpatients as well.","http://schema.org/MedicalBusiness, http://schema.org/MedicalOrganization","","","http://schema.org/availableService, http://schema.org/medicalSpecialty","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalCode","MedicalCode","A code for a medical entity.","http://schema.org/CategoryCode, http://schema.org/MedicalIntangible","","","http://schema.org/code, http://schema.org/codingSystem, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalCondition","MedicalCondition","Any condition of the human body that affects the normal functioning of a person, whether physically or mentally. Includes diseases, injuries, disabilities, disorders, syndromes, etc.","http://schema.org/MedicalEntity","","","http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/code, http://schema.org/differentialDiagnosis, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest","http://schema.org/InfectiousDisease, http://schema.org/MedicalSignOrSymptom","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalConditionStage","MedicalConditionStage","A stage of a medical condition, such as 'Stage IIIa'.","http://schema.org/MedicalIntangible","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/stageAsNumber, http://schema.org/study, http://schema.org/subStageSuffix","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalContraindication","MedicalContraindication","A condition or factor that serves as a reason to withhold a certain medical therapy. Contraindications can be absolute (there are no reasonable circumstances for undertaking a course of action) or relative (the patient is at higher risk of complications, but that these risks may be outweighed by other considerations or mitigated by other measures).","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalDevice","MedicalDevice","Any object used in a medical capacity, such as to diagnose or treat a patient.","http://schema.org/MedicalEntity","","http://purl.bioontology.org/ontology/SNOMEDCT/63653004","http://schema.org/adverseOutcome, http://schema.org/code, http://schema.org/contraindication, http://schema.org/guideline, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/postOp, http://schema.org/preOp, http://schema.org/procedure, http://schema.org/purpose, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/seriousAdverseOutcome, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalDevicePurpose","MedicalDevicePurpose","Categories of medical devices, organized by the purpose or intended use of the device.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalEntity","MedicalEntity","The most generic type of entity related to health and the practice of medicine.","http://schema.org/Thing","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","http://schema.org/AnatomicalStructure, http://schema.org/AnatomicalSystem, http://schema.org/LifestyleModification, http://schema.org/MedicalCause, http://schema.org/MedicalCondition, http://schema.org/MedicalContraindication, http://schema.org/MedicalDevice, http://schema.org/MedicalGuideline, http://schema.org/MedicalIndication, http://schema.org/MedicalIntangible, http://schema.org/MedicalProcedure, http://schema.org/MedicalRiskEstimator, http://schema.org/MedicalRiskFactor, http://schema.org/MedicalStudy, http://schema.org/MedicalTest, http://schema.org/Substance, http://schema.org/SuperficialAnatomy","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalEnumeration","MedicalEnumeration","Enumerations related to health and the practice of medicine: A concept that is used to attribute a quality to another concept, as a qualifier, a collection of items or a listing of all of the elements of a set in medicine practice.","http://schema.org/Enumeration","","","","http://schema.org/DrugClass, http://schema.org/DrugCost, http://schema.org/DrugCostCategory, http://schema.org/DrugPregnancyCategory, http://schema.org/DrugPrescriptionStatus, http://schema.org/InfectiousAgentClass, http://schema.org/MedicalAudience, http://schema.org/MedicalDevicePurpose, http://schema.org/MedicalEvidenceLevel, http://schema.org/MedicalImagingTechnique, http://schema.org/MedicalObservationalStudyDesign, http://schema.org/MedicalProcedureType, http://schema.org/MedicalSpecialty, http://schema.org/MedicalStudyStatus, http://schema.org/MedicalTrialDesign, http://schema.org/MedicineSystem, http://schema.org/PhysicalExam","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalEvidenceLevel","MedicalEvidenceLevel","Level of evidence for a medical guideline. Enumerated type.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalGuideline","MedicalGuideline","Any recommendation made by a standard society (e.g. ACC/AHA) or consensus statement that denotes how to diagnose and treat a particular condition. Note: this type should be used to tag the actual guideline recommendation; if the guideline recommendation occurs in a larger scholarly article, use MedicalScholarlyArticle to tag the overall article, not this type. Note also: the organization making the recommendation should be captured in the recognizingAuthority base property of MedicalEntity.","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/evidenceLevel, http://schema.org/evidenceOrigin, http://schema.org/guideline, http://schema.org/guidelineDate, http://schema.org/guidelineSubject, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","http://schema.org/MedicalGuidelineContraindication, http://schema.org/MedicalGuidelineRecommendation","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalGuidelineContraindication","MedicalGuidelineContraindication","A guideline contraindication that designates a process as harmful and where quality of the data supporting the contraindication is sound.","http://schema.org/MedicalGuideline","","","http://schema.org/code, http://schema.org/evidenceLevel, http://schema.org/evidenceOrigin, http://schema.org/guideline, http://schema.org/guidelineDate, http://schema.org/guidelineSubject, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalGuidelineRecommendation","MedicalGuidelineRecommendation","A guideline recommendation that is regarded as efficacious and where quality of the data supporting the recommendation is sound.","http://schema.org/MedicalGuideline","","","http://schema.org/code, http://schema.org/evidenceLevel, http://schema.org/evidenceOrigin, http://schema.org/guideline, http://schema.org/guidelineDate, http://schema.org/guidelineSubject, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/recommendationStrength, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalImagingTechnique","MedicalImagingTechnique","Any medical imaging modality typically used for diagnostic purposes. Enumerated type.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalIndication","MedicalIndication","A condition or factor that indicates use of a medical therapy, including signs, symptoms, risk factors, anatomical states, etc.","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","http://schema.org/ApprovedIndication, http://schema.org/PreventionIndication, http://schema.org/TreatmentIndication","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalIntangible","MedicalIntangible","A utility class that serves as the umbrella for a number of 'intangible' things in the medical space.","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","http://schema.org/DDxElement, http://schema.org/DoseSchedule, http://schema.org/DrugLegalStatus, http://schema.org/DrugStrength, http://schema.org/MedicalCode, http://schema.org/MedicalConditionStage","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalObservationalStudy","MedicalObservationalStudy","An observational study is a type of medical study that attempts to infer the possible effect of a treatment through observation of a cohort of subjects over a period of time. In an observational study, the assignment of subjects into treatment groups versus control groups is outside the control of the investigator. This is in contrast with controlled studies, such as the randomized controlled trials represented by MedicalTrial, where each subject is randomly assigned to a treatment group or a control group before the start of the treatment.","http://schema.org/MedicalStudy","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/healthCondition, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/outcome, http://schema.org/population, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/status, http://schema.org/study, http://schema.org/studyDesign, http://schema.org/studyLocation, http://schema.org/studySubject","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalObservationalStudyDesign","MedicalObservationalStudyDesign","Design models for observational medical studies. Enumerated type.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalProcedure","MedicalProcedure","A process of care used in either a diagnostic, therapeutic, preventive or palliative capacity that relies on invasive (surgical), non-invasive, or other techniques.","http://schema.org/MedicalEntity","","http://purl.bioontology.org/ontology/SNOMEDCT/50731006","http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/followup, http://schema.org/guideline, http://schema.org/howPerformed, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/outcome, http://schema.org/preparation, http://schema.org/procedureType, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/status, http://schema.org/study","http://schema.org/DiagnosticProcedure, http://schema.org/PalliativeProcedure, http://schema.org/PhysicalExam, http://schema.org/SurgicalProcedure, http://schema.org/TherapeuticProcedure","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalProcedureType","MedicalProcedureType","An enumeration that describes different types of medical procedures.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalResearcher","MedicalResearcher","Medical researchers.","","http://schema.org/MedicalAudience","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskCalculator","MedicalRiskCalculator","A complex mathematical calculation requiring an online calculator, used to assess prognosis. Note: use the url property of Thing to record any URLs for online calculators.","http://schema.org/MedicalRiskEstimator","","","http://schema.org/code, http://schema.org/estimatesRiskOf, http://schema.org/guideline, http://schema.org/includedRiskFactor, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskEstimator","MedicalRiskEstimator","Any rule set or interactive tool for estimating the risk of developing a complication or condition.","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/estimatesRiskOf, http://schema.org/guideline, http://schema.org/includedRiskFactor, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","http://schema.org/MedicalRiskCalculator, http://schema.org/MedicalRiskScore","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskFactor","MedicalRiskFactor","A risk factor is anything that increases a person's likelihood of developing or contracting a disease, medical condition, or complication.","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/increasesRiskOf, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskScore","MedicalRiskScore","A simple system that adds up the number of risk factors to yield a score that is associated with prognosis, e.g. CHAD score, TIMI risk score.","http://schema.org/MedicalRiskEstimator","","","http://schema.org/algorithm, http://schema.org/code, http://schema.org/estimatesRiskOf, http://schema.org/guideline, http://schema.org/includedRiskFactor, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalScholarlyArticle","MedicalScholarlyArticle","A scholarly article in the medical domain.","http://schema.org/ScholarlyArticle","","","http://schema.org/publicationType","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSign","MedicalSign","Any physical manifestation of a person's medical condition discoverable by objective diagnostic tests or physical examination.","http://schema.org/MedicalSignOrSymptom","","","http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/code, http://schema.org/differentialDiagnosis, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/identifyingExam, http://schema.org/identifyingTest, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest","http://schema.org/VitalSign","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSignOrSymptom","MedicalSignOrSymptom","Any feature associated or not with a medical condition. In medicine a symptom is generally subjective while a sign is objective.","http://schema.org/MedicalCondition","","","http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/code, http://schema.org/differentialDiagnosis, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest","http://schema.org/MedicalSign, http://schema.org/MedicalSymptom","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSpecialty","MedicalSpecialty","Any specific branch of medical science or practice. Medical specialities include clinical specialties that pertain to particular organ systems and their respective disease states, as well as allied health specialties. Enumerated type.","http://schema.org/MedicalEnumeration, http://schema.org/Specialty","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalStudy","MedicalStudy","A medical study is an umbrella type covering all kinds of research studies relating to human medicine or health, including observational studies and interventional trials and registries, randomized, controlled or not. When the specific type of study is known, use one of the extensions of this type, such as MedicalTrial or MedicalObservationalStudy. Also, note that this type should be used to mark up data that describes the study itself; to tag an article that publishes the results of a study, use MedicalScholarlyArticle. Note: use the code property of MedicalEntity to store study IDs, e.g. clinicaltrials.gov ID.","http://schema.org/MedicalEntity","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/healthCondition, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/outcome, http://schema.org/population, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/status, http://schema.org/study, http://schema.org/studyLocation, http://schema.org/studySubject","http://schema.org/MedicalObservationalStudy, http://schema.org/MedicalTrial","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalStudyStatus","MedicalStudyStatus","The status of a medical study. Enumerated type.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSymptom","MedicalSymptom","Any complaint sensed and expressed by the patient (therefore defined as subjective)  like stomachache, lower-back pain, or fatigue.","http://schema.org/MedicalSignOrSymptom","","","http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/code, http://schema.org/differentialDiagnosis, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTest","MedicalTest","Any medical test, typically performed for diagnostic purposes.","http://schema.org/MedicalEntity","","","http://schema.org/affectedBy, http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/normalRange, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/signDetected, http://schema.org/study, http://schema.org/usedToDiagnose, http://schema.org/usesDevice","http://schema.org/BloodTest, http://schema.org/ImagingTest, http://schema.org/MedicalTestPanel, http://schema.org/PathologyTest","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTestPanel","MedicalTestPanel","Any collection of tests commonly ordered together.","http://schema.org/MedicalTest","","","http://schema.org/affectedBy, http://schema.org/code, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/normalRange, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/signDetected, http://schema.org/study, http://schema.org/subTest, http://schema.org/usedToDiagnose, http://schema.org/usesDevice","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTherapy","MedicalTherapy","Any medical intervention designed to prevent, treat, and cure human diseases and medical conditions, including both curative and palliative therapies. Medical therapies are typically processes of care relying upon pharmacotherapy, behavioral therapy, supportive therapy (with fluid or nutrition for example), or detoxification (e.g. hemodialysis) aimed at improving or preventing a health condition.","http://schema.org/TherapeuticProcedure","","","http://schema.org/adverseOutcome, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/contraindication, http://schema.org/doseSchedule, http://schema.org/drug, http://schema.org/duplicateTherapy, http://schema.org/followup, http://schema.org/guideline, http://schema.org/howPerformed, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/outcome, http://schema.org/preparation, http://schema.org/procedureType, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/seriousAdverseOutcome, http://schema.org/status, http://schema.org/study","http://schema.org/OccupationalTherapy, http://schema.org/PalliativeProcedure, http://schema.org/PhysicalTherapy, http://schema.org/RadiationTherapy, http://schema.org/RespiratoryTherapy","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTrial","MedicalTrial","A medical trial is a type of medical study that uses scientific process used to compare the safety and efficacy of medical therapies or medical procedures. In general, medical trials are controlled and subjects are allocated at random to the different treatment and/or control groups.","http://schema.org/MedicalStudy","","","http://schema.org/code, http://schema.org/guideline, http://schema.org/healthCondition, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/outcome, http://schema.org/phase, http://schema.org/population, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/status, http://schema.org/study, http://schema.org/studyLocation, http://schema.org/studySubject, http://schema.org/trialDesign","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTrialDesign","MedicalTrialDesign","Design models for medical trials. Enumerated type.","http://schema.org/Enumeration, http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalWebPage","MedicalWebPage","A web page that provides medical information.","http://schema.org/WebPage","","","http://schema.org/aspect","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicineSystem","MedicineSystem","Systems of medical practice.","http://schema.org/MedicalEnumeration","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Midwifery","Midwifery","A nurse-like health profession that deals with pregnancy, childbirth, and the postpartum period (including care of the newborn), besides sexual and reproductive health of women throughout their lives.","http://schema.org/MedicalBusiness","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MultiCenterTrial","MultiCenterTrial","A trial that takes place at multiple centers.","","http://schema.org/MedicalTrialDesign","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MulticellularParasite","MulticellularParasite","Multicellular parasite that causes an infection.","","http://schema.org/InfectiousAgentClass","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Muscle","Muscle","A muscle is an anatomical structure consisting of a contractile form of tissue that animals use to effect movement.","http://schema.org/AnatomicalStructure","","","http://schema.org/action, http://schema.org/antagonist, http://schema.org/associatedPathophysiology, http://schema.org/bloodSupply, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/diagram, http://schema.org/function, http://schema.org/guideline, http://schema.org/insertion, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/muscleAction, http://schema.org/nerve, http://schema.org/origin, http://schema.org/partOfSystem, http://schema.org/recognizingAuthority, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/study, http://schema.org/subStructure","","","","http://health-lifesci.schema.org"
"http://schema.org/Musculoskeletal","Musculoskeletal","A specific branch of medical science that pertains to diagnosis and treatment of disorders of muscles, ligaments and skeletal system.","","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
"http://schema.org/MusculoskeletalExam","MusculoskeletalExam","Musculoskeletal system clinical examination.","","http://schema.org/PhysicalExam","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Neck","Neck","Neck assessment with clinical examination.","","http://schema.org/PhysicalExam","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Nerve","Nerve","A common pathway for the electrochemical nerve impulses that are transmitted along each of the axons.","http://schema.org/AnatomicalStructure","","","http://schema.org/associatedPathophysiology, http://schema.org/bodyLocation, http://schema.org/branch, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/diagram, http://schema.org/function, http://schema.org/guideline, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/nerveMotor, http://schema.org/partOfSystem, http://schema.org/recognizingAuthority, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/sensoryUnit, http://schema.org/sourcedFrom, http://schema.org/study, http://schema.org/subStructure","","","","http://health-lifesci.schema.org"
"http://schema.org/Neuro","Neuro","Neurological system clinical examination.","","http://schema.org/PhysicalExam","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Neurologic","Neurologic","A specific branch of medical science that studies the nerves and nervous system and its respective disease states.","","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
"http://schema.org/NoninvasiveProcedure","NoninvasiveProcedure","A type of medical procedure that involves noninvasive techniques.","","http://schema.org/MedicalProcedureType","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Nose","Nose","Nose function assessment with clinical examination.","","http://schema.org/PhysicalExam","","","","","","http://health-lifesci.schema.org"
"http://schema.org/NotYetRecruiting","NotYetRecruiting","Not yet recruiting.","","http://schema.org/MedicalStudyStatus","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Nursing","Nursing","A health profession of a person formally educated and trained in the care of the sick or infirm person.","http://schema.org/MedicalBusiness","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
"http://schema.org/OTC","OTC","The character of a medical substance, typically a medicine, of being available over the counter or not.","","http://schema.org/DrugPrescriptionStatus","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Observational","Observational","An observational study design.","","http://schema.org/MedicalObservationalStudyDesign","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Obstetric","Obstetric","A specific branch of medical science that specializes in the care of women during the prenatal and postnatal care and with the delivery of the child.","http://schema.org/MedicalBusiness","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
"http://schema.org/OccupationalActivity","OccupationalActivity","Any physical activity engaged in for job-related purposes. Examples may include waiting tables, maid service, carrying a mailbag, picking fruits or vegetables, construction work, etc.","","http://schema.org/PhysicalActivityCategory","","","","","","http://health-lifesci.schema.org"
"http://schema.org/OccupationalTherapy","OccupationalTherapy","A treatment of people with physical, emotional, or social problems, using purposeful activity to help them overcome or learn to deal with their problems.","http://schema.org/MedicalTherapy","","","http://schema.org/adverseOutcome, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/contraindication, http://schema.org/doseSchedule, http://schema.org/drug, http://schema.org/duplicateTherapy, http://schema.org/followup, http://schema.org/guideline, http://schema.org/howPerformed, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/medicineSystem, http://schema.org/outcome, http://schema.org/preparation, http://schema.org/procedureType, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/seriousAdverseOutcome, http://schema.org/status, http://schema.org/study","","","","http://health-lifesci.schema.org"
"http://schema.org/Oncologic","Oncologic","A specific branch of medical science that deals with benign and malignant tumors, including the study of their development, diagnosis, treatment and prevention.","http://schema.org/MedicalBusiness","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
"http://schema.org/OpenTrial","OpenTrial","A trial design in which the researcher knows the full details of the treatment, and so does the patient.","","http://schema.org/MedicalTrialDesign","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Optician","Optician","A store that sells reading glasses and similar devices for improving vision.","http://schema.org/MedicalBusiness","","","","","","","http://health-lifesci.schema.org"
"http://schema.org/Optometric","Optometric","The science or practice of testing visual acuity and prescribing corrective lenses.","http://schema.org/MedicalBusiness","http://schema.org/MedicalSpecialty","","","","","","http://health-lifesci.schema.org"
