Class,Name,Domain Bucket
Predicate,http://schema.org/agent-output,< 1K
Predicate,http://schema.org/agentInteractionStatistic,10K - 100K
Predicate,http://schema.org/agentInteractionStatistic-input,< 1K
Predicate,http://schema.org/agentInteractionStatistic-output,< 1K
Predicate,http://schema.org/aggregateElement,< 1K
Predicate,http://schema.org/aggregateElement-input,< 1K
Predicate,http://schema.org/aggregateElement-output,< 1K
Predicate,http://schema.org/aggregateRating,1M - 10M
Predicate,http://schema.org/aggregateRating-input,< 1K
Predicate,http://schema.org/aggregateRating-output,< 1K
Predicate,http://schema.org/aircraft,< 1K
Predicate,http://schema.org/aircraft-input,< 1K
Predicate,http://schema.org/aircraft-output,< 1K
Predicate,http://schema.org/album,1K - 10K
Predicate,http://schema.org/album-input,< 1K
Predicate,http://schema.org/album-output,< 1K
Predicate,http://schema.org/albumProductionType,1K - 10K
Predicate,http://schema.org/albumProductionType-input,< 1K
Predicate,http://schema.org/albumProductionType-output,< 1K
Predicate,http://schema.org/albumRelease,1K - 10K
Predicate,http://schema.org/albumRelease-input,< 1K
Predicate,http://schema.org/albumRelease-output,< 1K
Predicate,http://schema.org/albumReleaseType,1K - 10K
Predicate,http://schema.org/albumReleaseType-input,< 1K
Predicate,http://schema.org/albumReleaseType-output,< 1K
Predicate,http://schema.org/albums,< 1K
Predicate,http://schema.org/albums-input,< 1K
Predicate,http://schema.org/albums-output,< 1K
Predicate,http://schema.org/alcoholWarning,< 1K
Predicate,http://schema.org/alcoholWarning-input,< 1K
Predicate,http://schema.org/alcoholWarning-output,< 1K
Predicate,http://schema.org/algorithm,< 1K
Predicate,http://schema.org/algorithm-input,< 1K
Predicate,http://schema.org/algorithm-output,< 1K
Predicate,http://schema.org/alignmentType,1K - 10K
Predicate,http://schema.org/alignmentType-input,< 1K
Predicate,http://schema.org/alignmentType-output,< 1K
Predicate,http://schema.org/alternateName,1M - 10M
Predicate,http://schema.org/alternateName-input,< 1K
Predicate,http://schema.org/alternateName-output,< 1K
Predicate,http://schema.org/alternativeHeadline,100K - 1M
Predicate,http://schema.org/alternativeHeadline-input,< 1K
Predicate,http://schema.org/alternativeHeadline-output,< 1K
Predicate,http://schema.org/alternativeOf,< 1K
Predicate,http://schema.org/alternativeOf-input,< 1K
Predicate,http://schema.org/alternativeOf-output,< 1K
Predicate,http://schema.org/alumni,1K - 10K
Predicate,http://schema.org/alumni-input,< 1K
Predicate,http://schema.org/alumni-output,< 1K
Predicate,http://schema.org/alumniOf,100K - 1M
Predicate,http://schema.org/alumniOf-input,< 1K
Predicate,http://schema.org/alumniOf-output,< 1K
Predicate,http://schema.org/amenityFeature,100K - 1M
Predicate,http://schema.org/amenityFeature-input,< 1K
Predicate,http://schema.org/amenityFeature-output,< 1K
Predicate,http://schema.org/amount,1K - 10K
Predicate,http://schema.org/amount-input,< 1K
Predicate,http://schema.org/amount-output,< 1K
Predicate,http://schema.org/amountOfThisGood,< 1K
Predicate,http://schema.org/amountOfThisGood-input,< 1K
Predicate,http://schema.org/amountOfThisGood-output,< 1K
Predicate,http://schema.org/announcementLocation,1K - 10K
Predicate,http://schema.org/announcementLocation-input,< 1K
Predicate,http://schema.org/announcementLocation-output,< 1K
Predicate,http://schema.org/annualPercentageRate,1K - 10K
Predicate,http://schema.org/annualPercentageRate-input,< 1K
Predicate,http://schema.org/annualPercentageRate-output,< 1K
Predicate,http://schema.org/answerCount,100K - 1M
Predicate,http://schema.org/answerCount-input,< 1K
Predicate,http://schema.org/answerCount-output,< 1K
Predicate,http://schema.org/answerExplanation,< 1K
Predicate,http://schema.org/answerExplanation-input,< 1K
Predicate,http://schema.org/answerExplanation-output,< 1K
Predicate,http://schema.org/antagonist,< 1K
Predicate,http://schema.org/antagonist-input,< 1K
Predicate,http://schema.org/antagonist-output,< 1K
Predicate,http://schema.org/appearance,1K - 10K
Predicate,http://schema.org/appearance-input,< 1K
Predicate,http://schema.org/appearance-output,< 1K
Predicate,http://schema.org/applicableCountry,100K - 1M
Predicate,http://schema.org/applicableCountry-input,< 1K
Predicate,http://schema.org/applicableCountry-output,< 1K
Predicate,http://schema.org/applicableLocation,< 1K
Predicate,http://schema.org/applicableLocation-input,< 1K
Predicate,http://schema.org/applicableLocation-output,< 1K
Predicate,http://schema.org/applicantLocationRequirements,10K - 100K
Predicate,http://schema.org/applicantLocationRequirements-input,< 1K
Predicate,http://schema.org/applicantLocationRequirements-output,< 1K
Predicate,http://schema.org/application,< 1K
Predicate,http://schema.org/application-input,< 1K
Predicate,http://schema.org/application-output,< 1K
Predicate,http://schema.org/applicationCategory,1M - 10M
Predicate,http://schema.org/applicationCategory-input,< 1K
Predicate,http://schema.org/applicationCategory-output,< 1K
Predicate,http://schema.org/applicationContact,1K - 10K
Predicate,http://schema.org/applicationContact-input,< 1K
Predicate,http://schema.org/applicationContact-output,< 1K
Predicate,http://schema.org/applicationDeadline,1K - 10K
Predicate,http://schema.org/applicationDeadline-input,< 1K
Predicate,http://schema.org/applicationDeadline-output,< 1K
Predicate,http://schema.org/applicationStartDate,< 1K
Predicate,http://schema.org/applicationStartDate-input,< 1K
Predicate,http://schema.org/applicationStartDate-output,< 1K
Predicate,http://schema.org/applicationSubCategory,10K - 100K
Predicate,http://schema.org/applicationSubCategory-input,< 1K
Predicate,http://schema.org/applicationSubCategory-output,< 1K
Predicate,http://schema.org/applicationSuite,1K - 10K
Predicate,http://schema.org/applicationSuite-input,< 1K
Predicate,http://schema.org/applicationSuite-output,< 1K
Predicate,http://schema.org/appliesToDeliveryMethod,10K - 100K
Predicate,http://schema.org/appliesToDeliveryMethod-input,< 1K
Predicate,http://schema.org/appliesToDeliveryMethod-output,< 1K
Predicate,http://schema.org/appliesToPaymentMethod,< 1K
Predicate,http://schema.org/appliesToPaymentMethod-input,< 1K
Predicate,http://schema.org/appliesToPaymentMethod-output,< 1K
Predicate,http://schema.org/archiveHeld,< 1K
Predicate,http://schema.org/archiveHeld-input,< 1K
Predicate,http://schema.org/archiveHeld-output,< 1K
Predicate,http://schema.org/archivedAt,< 1K
Predicate,http://schema.org/archivedAt-input,< 1K
Predicate,http://schema.org/archivedAt-output,< 1K
Predicate,http://schema.org/area,1K - 10K
Predicate,http://schema.org/area-input,< 1K
Predicate,http://schema.org/area-output,< 1K
Predicate,http://schema.org/areaServed,1M - 10M
Predicate,http://schema.org/areaServed-input,< 1K
Predicate,http://schema.org/areaServed-output,< 1K
Predicate,http://schema.org/arrivalAirport,1K - 10K
Predicate,http://schema.org/arrivalAirport-input,< 1K
Predicate,http://schema.org/arrivalAirport-output,< 1K
Predicate,http://schema.org/arrivalBoatTerminal,< 1K
Predicate,http://schema.org/arrivalBoatTerminal-input,< 1K
Predicate,http://schema.org/arrivalBoatTerminal-output,< 1K
Predicate,http://schema.org/arrivalBusStop,< 1K
Predicate,http://schema.org/arrivalBusStop-input,< 1K
Predicate,http://schema.org/arrivalBusStop-output,< 1K
Predicate,http://schema.org/arrivalGate,< 1K
Predicate,http://schema.org/arrivalGate-input,< 1K
Predicate,http://schema.org/arrivalGate-output,< 1K
Predicate,http://schema.org/arrivalPlatform,< 1K
Predicate,http://schema.org/arrivalPlatform-input,< 1K
Predicate,http://schema.org/arrivalPlatform-output,< 1K
Predicate,http://schema.org/arrivalStation,< 1K
Predicate,http://schema.org/arrivalStation-input,< 1K
Predicate,http://schema.org/arrivalStation-output,< 1K
Predicate,http://schema.org/arrivalTerminal,< 1K
Predicate,http://schema.org/arrivalTerminal-input,< 1K
Predicate,http://schema.org/arrivalTerminal-output,< 1K
Predicate,http://schema.org/arrivalTime,1K - 10K
Predicate,http://schema.org/arrivalTime-input,< 1K
Predicate,http://schema.org/arrivalTime-output,< 1K
Predicate,http://schema.org/artEdition,< 1K
Predicate,http://schema.org/artEdition-input,< 1K
Predicate,http://schema.org/artEdition-output,< 1K
Predicate,http://schema.org/artMedium,1K - 10K
Predicate,http://schema.org/artMedium-input,< 1K
Predicate,http://schema.org/artMedium-output,< 1K
Predicate,http://schema.org/arterialBranch,< 1K
Predicate,http://schema.org/arterialBranch-input,< 1K
Predicate,http://schema.org/arterialBranch-output,< 1K
Predicate,http://schema.org/artform,1K - 10K
Predicate,http://schema.org/artform-input,< 1K
Predicate,http://schema.org/artform-output,< 1K
Predicate,http://schema.org/articleBody,1M - 10M
Predicate,http://schema.org/articleBody-input,< 1K
Predicate,http://schema.org/articleBody-output,< 1K
Predicate,http://schema.org/articleSection,1M - 10M
Predicate,http://schema.org/articleSection-input,< 1K
Predicate,http://schema.org/articleSection-output,< 1K
Predicate,http://schema.org/artist,1K - 10K
Predicate,http://schema.org/artist-input,< 1K
Predicate,http://schema.org/artist-output,< 1K
Predicate,http://schema.org/artworkSurface,1K - 10K
Predicate,http://schema.org/artworkSurface-input,< 1K
Predicate,http://schema.org/artworkSurface-output,< 1K
Predicate,http://schema.org/asin,< 1K
Predicate,http://schema.org/asin-input,< 1K
Predicate,http://schema.org/asin-output,< 1K
Predicate,http://schema.org/aspect,< 1K
Predicate,http://schema.org/aspect-input,< 1K
Predicate,http://schema.org/aspect-output,< 1K
Predicate,http://schema.org/assembly,< 1K
Predicate,http://schema.org/assembly-input,< 1K
Predicate,http://schema.org/assembly-output,< 1K
Predicate,http://schema.org/assemblyVersion,< 1K
Predicate,http://schema.org/assemblyVersion-input,< 1K
Predicate,http://schema.org/assemblyVersion-output,< 1K
Predicate,http://schema.org/assesses,1K - 10K
Predicate,http://schema.org/assesses-input,< 1K
Predicate,http://schema.org/assesses-output,< 1K
Predicate,http://schema.org/associatedAnatomy,1K - 10K
Predicate,http://schema.org/associatedAnatomy-input,< 1K
Predicate,http://schema.org/associatedAnatomy-output,< 1K
Predicate,http://schema.org/associatedArticle,1K - 10K
Predicate,http://schema.org/associatedArticle-input,< 1K
Predicate,http://schema.org/associatedArticle-output,< 1K
Predicate,http://schema.org/associatedClaimReview,< 1K
Predicate,http://schema.org/associatedClaimReview-input,< 1K
Predicate,http://schema.org/associatedClaimReview-output,< 1K
Predicate,http://schema.org/associatedDisease,< 1K
Predicate,http://schema.org/associatedDisease-input,< 1K
Predicate,http://schema.org/associatedDisease-output,< 1K
Predicate,http://schema.org/associatedMedia,100K - 1M
Predicate,http://schema.org/associatedMedia-input,< 1K
Predicate,http://schema.org/associatedMedia-output,< 1K
Predicate,http://schema.org/associatedMediaReview,< 1K
Predicate,http://schema.org/associatedMediaReview-input,< 1K
Predicate,http://schema.org/associatedMediaReview-output,< 1K
Predicate,http://schema.org/associatedPathophysiology,< 1K
Predicate,http://schema.org/associatedPathophysiology-input,< 1K
Predicate,http://schema.org/associatedPathophysiology-output,< 1K
Predicate,http://schema.org/associatedReview,< 1K
Predicate,http://schema.org/associatedReview-input,< 1K
Predicate,http://schema.org/associatedReview-output,< 1K
Predicate,http://schema.org/athlete,1K - 10K
Predicate,http://schema.org/athlete-input,< 1K
Predicate,http://schema.org/athlete-output,< 1K
Predicate,http://schema.org/attendee,1K - 10K
Predicate,http://schema.org/attendee-input,< 1K
Predicate,http://schema.org/attendee-output,< 1K
Predicate,http://schema.org/attendees,< 1K
Predicate,http://schema.org/attendees-input,< 1K
Predicate,http://schema.org/attendees-output,< 1K
Predicate,http://schema.org/audience,100K - 1M
Predicate,http://schema.org/audience-input,< 1K
Predicate,http://schema.org/audience-output,< 1K
Predicate,http://schema.org/audienceType,100K - 1M
Predicate,http://schema.org/audienceType-input,< 1K
Predicate,http://schema.org/audienceType-output,< 1K
Predicate,http://schema.org/audio,10K - 100K
Predicate,http://schema.org/audio-input,< 1K
Predicate,http://schema.org/audio-output,< 1K
Predicate,http://schema.org/auditDate,< 1K
Predicate,http://schema.org/auditDate-input,< 1K
Predicate,http://schema.org/auditDate-output,< 1K
Predicate,http://schema.org/authenticator,< 1K
Predicate,http://schema.org/authenticator-input,< 1K
Predicate,http://schema.org/authenticator-output,< 1K
Predicate,http://schema.org/author,10M+
Predicate,http://schema.org/author-input,< 1K
Predicate,http://schema.org/author-output,< 1K
Predicate,http://schema.org/availability,10M+
Predicate,http://schema.org/availability-input,< 1K
Predicate,http://schema.org/availability-output,< 1K
Predicate,http://schema.org/availabilityEnds,10K - 100K
Predicate,http://schema.org/availabilityEnds-input,< 1K
Predicate,http://schema.org/availabilityEnds-output,< 1K
Predicate,http://schema.org/availabilityStarts,10K - 100K
Predicate,http://schema.org/availabilityStarts-input,< 1K
Predicate,http://schema.org/availabilityStarts-output,< 1K
Predicate,http://schema.org/availableAtOrFrom,10K - 100K
Predicate,http://schema.org/availableAtOrFrom-input,< 1K
Predicate,http://schema.org/availableAtOrFrom-output,< 1K
Predicate,http://schema.org/availableChannel,100K - 1M
Predicate,http://schema.org/availableChannel-input,< 1K
Predicate,http://schema.org/availableChannel-output,< 1K
Predicate,http://schema.org/availableDeliveryMethod,10K - 100K
Predicate,http://schema.org/availableDeliveryMethod-input,< 1K
Predicate,http://schema.org/availableDeliveryMethod-output,< 1K
Predicate,http://schema.org/availableFrom,< 1K
Predicate,http://schema.org/availableFrom-input,< 1K
Predicate,http://schema.org/availableFrom-output,< 1K
Predicate,http://schema.org/availableIn,< 1K
Predicate,http://schema.org/availableIn-input,< 1K
Predicate,http://schema.org/availableIn-output,< 1K
Predicate,http://schema.org/availableLanguage,1M - 10M
Predicate,http://schema.org/availableLanguage-input,< 1K
Predicate,http://schema.org/availableLanguage-output,< 1K
Predicate,http://schema.org/availableOnDevice,1K - 10K
Predicate,http://schema.org/availableOnDevice-input,< 1K
Predicate,http://schema.org/availableOnDevice-output,< 1K
Predicate,http://schema.org/availableService,10K - 100K
Predicate,http://schema.org/availableService-input,< 1K
Predicate,http://schema.org/availableService-output,< 1K
Predicate,http://schema.org/availableStrength,< 1K
Predicate,http://schema.org/availableStrength-input,< 1K
Predicate,http://schema.org/availableStrength-output,< 1K
Predicate,http://schema.org/availableTest,< 1K
Predicate,http://schema.org/availableTest-input,< 1K
Predicate,http://schema.org/availableTest-output,< 1K
Predicate,http://schema.org/availableThrough,< 1K
Predicate,http://schema.org/availableThrough-input,< 1K
Predicate,http://schema.org/availableThrough-output,< 1K
Predicate,http://schema.org/award,100K - 1M
Predicate,http://schema.org/award-input,< 1K
Predicate,http://schema.org/award-output,< 1K
Predicate,http://schema.org/awards,1K - 10K
Predicate,http://schema.org/awards-input,< 1K
Predicate,http://schema.org/awards-output,< 1K
Predicate,http://schema.org/awayTeam,10K - 100K
Predicate,http://schema.org/awayTeam-input,< 1K
Predicate,http://schema.org/awayTeam-output,< 1K
Predicate,http://schema.org/backstory,1K - 10K
Predicate,http://schema.org/backstory-input,< 1K
Predicate,http://schema.org/backstory-output,< 1K
Predicate,http://schema.org/bankAccountType,< 1K
Predicate,http://schema.org/bankAccountType-input,< 1K
Predicate,http://schema.org/bankAccountType-output,< 1K
Predicate,http://schema.org/baseSalary,10K - 100K
Predicate,http://schema.org/baseSalary-input,< 1K
Predicate,http://schema.org/baseSalary-output,< 1K
Predicate,http://schema.org/bccRecipient,< 1K
Predicate,http://schema.org/bccRecipient-input,< 1K
Predicate,http://schema.org/bccRecipient-output,< 1K
Predicate,http://schema.org/bed,10K - 100K
Predicate,http://schema.org/bed-input,< 1K
Predicate,http://schema.org/bed-output,< 1K
Predicate,http://schema.org/beforeMedia,< 1K
Predicate,http://schema.org/beforeMedia-input,< 1K
Predicate,http://schema.org/beforeMedia-output,< 1K
Predicate,http://schema.org/beneficiaryBank,< 1K
Predicate,http://schema.org/beneficiaryBank-input,< 1K
Predicate,http://schema.org/beneficiaryBank-output,< 1K
Predicate,http://schema.org/benefits,1K - 10K
Predicate,http://schema.org/benefits-input,< 1K
Predicate,http://schema.org/benefits-output,< 1K
Predicate,http://schema.org/benefitsSummaryUrl,< 1K
Predicate,http://schema.org/benefitsSummaryUrl-input,< 1K
Predicate,http://schema.org/benefitsSummaryUrl-output,< 1K
Predicate,http://schema.org/bestRating,1M - 10M
Predicate,http://schema.org/bestRating-input,< 1K
Predicate,http://schema.org/bestRating-output,< 1K
Predicate,http://schema.org/billingAddress,< 1K
Predicate,http://schema.org/billingAddress-input,< 1K
Predicate,http://schema.org/billingAddress-output,< 1K
Predicate,http://schema.org/billingDuration,10K - 100K
Predicate,http://schema.org/billingDuration-input,< 1K
Predicate,http://schema.org/billingDuration-output,< 1K
Predicate,http://schema.org/billingIncrement,10K - 100K
Predicate,http://schema.org/billingIncrement-input,< 1K
Predicate,http://schema.org/billingIncrement-output,< 1K
Predicate,http://schema.org/billingPeriod,1K - 10K
Predicate,http://schema.org/billingPeriod-input,< 1K
Predicate,http://schema.org/billingPeriod-output,< 1K
Predicate,http://schema.org/billingStart,< 1K
Predicate,http://schema.org/billingStart-input,< 1K
Predicate,http://schema.org/billingStart-output,< 1K
Predicate,http://schema.org/bioChemInteraction,< 1K
Predicate,http://schema.org/bioChemInteraction-input,< 1K
Predicate,http://schema.org/bioChemInteraction-output,< 1K
Predicate,http://schema.org/bioChemSimilarity,< 1K
Predicate,http://schema.org/bioChemSimilarity-input,< 1K
Predicate,http://schema.org/bioChemSimilarity-output,< 1K
Predicate,http://schema.org/biologicalRole,< 1K
Predicate,http://schema.org/biologicalRole-input,< 1K
Predicate,http://schema.org/biologicalRole-output,< 1K
Predicate,http://schema.org/biomechnicalClass,< 1K
Predicate,http://schema.org/biomechnicalClass-input,< 1K
Predicate,http://schema.org/biomechnicalClass-output,< 1K
Predicate,http://schema.org/birthDate,10K - 100K
Predicate,http://schema.org/birthDate-input,< 1K
Predicate,http://schema.org/birthDate-output,< 1K
Predicate,http://schema.org/birthPlace,10K - 100K
Predicate,http://schema.org/birthPlace-input,< 1K
Predicate,http://schema.org/birthPlace-output,< 1K
Predicate,http://schema.org/bitrate,1K - 10K
Predicate,http://schema.org/bitrate-input,< 1K
Predicate,http://schema.org/bitrate-output,< 1K
Predicate,http://schema.org/blogPost,100K - 1M
Predicate,http://schema.org/blogPost-input,< 1K
Predicate,http://schema.org/blogPost-output,< 1K
Predicate,http://schema.org/blogPosts,10K - 100K
Predicate,http://schema.org/blogPosts-input,< 1K
Predicate,http://schema.org/blogPosts-output,< 1K
Predicate,http://schema.org/bloodSupply,< 1K
Predicate,http://schema.org/bloodSupply-input,< 1K
Predicate,http://schema.org/bloodSupply-output,< 1K
Predicate,http://schema.org/boardingGroup,< 1K
Predicate,http://schema.org/boardingGroup-input,< 1K
Predicate,http://schema.org/boardingGroup-output,< 1K
Predicate,http://schema.org/boardingPolicy,< 1K
Predicate,http://schema.org/boardingPolicy-input,< 1K
Predicate,http://schema.org/boardingPolicy-output,< 1K
Predicate,http://schema.org/bodyLocation,10K - 100K
Predicate,http://schema.org/bodyLocation-input,< 1K
Predicate,http://schema.org/bodyLocation-output,< 1K
Predicate,http://schema.org/bodyType,10K - 100K
Predicate,http://schema.org/bodyType-input,< 1K
Predicate,http://schema.org/bodyType-output,< 1K
Predicate,http://schema.org/bookEdition,1K - 10K
Predicate,http://schema.org/bookEdition-input,< 1K
Predicate,http://schema.org/bookEdition-output,< 1K
Predicate,http://schema.org/bookFormat,10K - 100K
Predicate,http://schema.org/bookFormat-input,< 1K
Predicate,http://schema.org/bookFormat-output,< 1K
Predicate,http://schema.org/bookingAgent,< 1K
Predicate,http://schema.org/bookingAgent-input,< 1K
Predicate,http://schema.org/bookingAgent-output,< 1K
Predicate,http://schema.org/bookingTime,< 1K
Predicate,http://schema.org/bookingTime-input,< 1K
Predicate,http://schema.org/bookingTime-output,< 1K
Predicate,http://schema.org/borrower,< 1K
Predicate,http://schema.org/borrower-input,< 1K
Predicate,http://schema.org/borrower-output,< 1K
Predicate,http://schema.org/box,1K - 10K
Predicate,http://schema.org/box-input,< 1K
Predicate,http://schema.org/box-output,< 1K
Predicate,http://schema.org/branch,< 1K
Predicate,http://schema.org/branch-input,< 1K
Predicate,http://schema.org/branch-output,< 1K
Predicate,http://schema.org/branchCode,1K - 10K
Predicate,http://schema.org/branchCode-input,< 1K
Predicate,http://schema.org/branchCode-output,< 1K
Predicate,http://schema.org/branchOf,10K - 100K
Predicate,http://schema.org/branchOf-input,< 1K
Predicate,http://schema.org/branchOf-output,< 1K
Predicate,http://schema.org/brand,1M - 10M
Predicate,http://schema.org/brand-input,< 1K
Predicate,http://schema.org/brand-output,< 1K
Predicate,http://schema.org/breadcrumb,10M+
Predicate,http://schema.org/breadcrumb-input,< 1K
Predicate,http://schema.org/breadcrumb-output,< 1K
Predicate,http://schema.org/breastfeedingWarning,< 1K
Predicate,http://schema.org/breastfeedingWarning-input,< 1K
Predicate,http://schema.org/breastfeedingWarning-output,< 1K
Predicate,http://schema.org/broadcastAffiliateOf,< 1K
Predicate,http://schema.org/broadcastAffiliateOf-input,< 1K
Predicate,http://schema.org/broadcastAffiliateOf-output,< 1K
Predicate,http://schema.org/broadcastChannelId,< 1K
Predicate,http://schema.org/broadcastChannelId-input,< 1K
Predicate,http://schema.org/broadcastChannelId-output,< 1K
Predicate,http://schema.org/broadcastDisplayName,1K - 10K
Predicate,http://schema.org/broadcastDisplayName-input,< 1K
Predicate,http://schema.org/broadcastDisplayName-output,< 1K
Predicate,http://schema.org/broadcastFrequency,1K - 10K
Predicate,http://schema.org/broadcastFrequency-input,< 1K
Predicate,http://schema.org/broadcastFrequency-output,< 1K
Predicate,http://schema.org/broadcastFrequencyValue,< 1K
Predicate,http://schema.org/broadcastFrequencyValue-input,< 1K
Predicate,http://schema.org/broadcastFrequencyValue-output,< 1K
Predicate,http://schema.org/broadcastOfEvent,1K - 10K
Predicate,http://schema.org/broadcastOfEvent-input,< 1K
Predicate,http://schema.org/broadcastOfEvent-output,< 1K
Predicate,http://schema.org/broadcastServiceTier,< 1K
Predicate,http://schema.org/broadcastServiceTier-input,< 1K
Predicate,http://schema.org/broadcastServiceTier-output,< 1K
Predicate,http://schema.org/broadcastSignalModulation,< 1K
Predicate,http://schema.org/broadcastSignalModulation-input,< 1K
Predicate,http://schema.org/broadcastSignalModulation-output,< 1K
Predicate,http://schema.org/broadcastSubChannel,< 1K
Predicate,http://schema.org/broadcastSubChannel-input,< 1K
Predicate,http://schema.org/broadcastSubChannel-output,< 1K
Predicate,http://schema.org/broadcastTimezone,< 1K
Predicate,http://schema.org/broadcastTimezone-input,< 1K
Predicate,http://schema.org/broadcastTimezone-output,< 1K
Predicate,http://schema.org/broadcaster,< 1K
Predicate,http://schema.org/broadcaster-input,< 1K
Predicate,http://schema.org/broadcaster-output,< 1K
Predicate,http://schema.org/broker,1K - 10K
Predicate,http://schema.org/broker-input,< 1K
Predicate,http://schema.org/broker-output,< 1K
Predicate,http://schema.org/browserRequirements,10K - 100K
Predicate,http://schema.org/browserRequirements-input,< 1K
Predicate,http://schema.org/browserRequirements-output,< 1K
Predicate,http://schema.org/busName,< 1K
Predicate,http://schema.org/busName-input,< 1K
Predicate,http://schema.org/busName-output,< 1K
Predicate,http://schema.org/busNumber,< 1K
Predicate,http://schema.org/busNumber-input,< 1K
Predicate,http://schema.org/busNumber-output,< 1K
Predicate,http://schema.org/businessDays,10K - 100K
Predicate,http://schema.org/businessDays-input,< 1K
Predicate,http://schema.org/businessDays-output,< 1K
Predicate,http://schema.org/businessFunction,1M - 10M
Predicate,http://schema.org/businessFunction-input,< 1K
Predicate,http://schema.org/businessFunction-output,< 1K
Predicate,http://schema.org/buyer,< 1K
Predicate,http://schema.org/buyer-input,< 1K
Predicate,http://schema.org/buyer-output,< 1K
Predicate,http://schema.org/byArtist,10K - 100K
Predicate,http://schema.org/byArtist-input,< 1K
Predicate,http://schema.org/byArtist-output,< 1K
Predicate,http://schema.org/byDay,1K - 10K
Predicate,http://schema.org/byDay-input,< 1K
Predicate,http://schema.org/byDay-output,< 1K
Predicate,http://schema.org/byMonth,< 1K
Predicate,http://schema.org/byMonth-input,< 1K
Predicate,http://schema.org/byMonth-output,< 1K
Predicate,http://schema.org/byMonthDay,< 1K
Predicate,http://schema.org/byMonthDay-input,< 1K
Predicate,http://schema.org/byMonthDay-output,< 1K
Predicate,http://schema.org/byMonthWeek,< 1K
Predicate,http://schema.org/byMonthWeek-input,< 1K
Predicate,http://schema.org/byMonthWeek-output,< 1K
Predicate,http://schema.org/callSign,< 1K
Predicate,http://schema.org/callSign-input,< 1K
Predicate,http://schema.org/callSign-output,< 1K
Predicate,http://schema.org/calories,10K - 100K
Predicate,http://schema.org/calories-input,< 1K
Predicate,http://schema.org/calories-output,< 1K
Predicate,http://schema.org/candidate,< 1K
Predicate,http://schema.org/candidate-input,< 1K
Predicate,http://schema.org/candidate-output,< 1K
Predicate,http://schema.org/caption,10M+
Predicate,http://schema.org/caption-input,< 1K
Predicate,http://schema.org/caption-output,< 1K
Predicate,http://schema.org/carbohydrateContent,10K - 100K
Predicate,http://schema.org/carbohydrateContent-input,< 1K
Predicate,http://schema.org/carbohydrateContent-output,< 1K
Predicate,http://schema.org/cargoVolume,1K - 10K
Predicate,http://schema.org/cargoVolume-input,< 1K
Predicate,http://schema.org/cargoVolume-output,< 1K
Predicate,http://schema.org/carrier,< 1K
Predicate,http://schema.org/carrier-input,< 1K
Predicate,http://schema.org/carrier-output,< 1K
Predicate,http://schema.org/carrierRequirements,< 1K
Predicate,http://schema.org/carrierRequirements-input,< 1K
Predicate,http://schema.org/carrierRequirements-output,< 1K
Predicate,http://schema.org/cashBack,< 1K
Predicate,http://schema.org/cashBack-input,< 1K
Predicate,http://schema.org/cashBack-output,< 1K
Predicate,http://schema.org/catalog,< 1K
Predicate,http://schema.org/catalog-input,< 1K
Predicate,http://schema.org/catalog-output,< 1K
Predicate,http://schema.org/catalogNumber,< 1K
Predicate,http://schema.org/catalogNumber-input,< 1K
Predicate,http://schema.org/catalogNumber-output,< 1K
Predicate,http://schema.org/category,1M - 10M
Predicate,http://schema.org/category-input,< 1K
Predicate,http://schema.org/category-output,< 1K
Predicate,http://schema.org/cause,1K - 10K
Predicate,http://schema.org/cause-input,< 1K
Predicate,http://schema.org/cause-output,< 1K
Predicate,http://schema.org/causeOf,< 1K
Predicate,http://schema.org/causeOf-input,< 1K
Predicate,http://schema.org/causeOf-output,< 1K
Predicate,http://schema.org/ccRecipient,< 1K
Predicate,http://schema.org/ccRecipient-input,< 1K
Predicate,http://schema.org/ccRecipient-output,< 1K
Predicate,http://schema.org/certificationIdentification,1K - 10K
Predicate,http://schema.org/certificationIdentification-input,< 1K
Predicate,http://schema.org/certificationIdentification-output,< 1K
Predicate,http://schema.org/certificationRating,< 1K
Predicate,http://schema.org/certificationRating-input,< 1K
Predicate,http://schema.org/certificationRating-output,< 1K
Predicate,http://schema.org/certificationStatus,1K - 10K
Predicate,http://schema.org/certificationStatus-input,< 1K
Predicate,http://schema.org/certificationStatus-output,< 1K
Predicate,http://schema.org/character,1K - 10K
Predicate,http://schema.org/character-input,< 1K
Predicate,http://schema.org/character-output,< 1K
Predicate,http://schema.org/characterAttribute,< 1K
Predicate,http://schema.org/characterAttribute-input,< 1K
Predicate,http://schema.org/characterAttribute-output,< 1K
Predicate,http://schema.org/characterName,< 1K
Predicate,http://schema.org/characterName-input,< 1K
Predicate,http://schema.org/characterName-output,< 1K
Predicate,http://schema.org/cheatCode,< 1K
Predicate,http://schema.org/cheatCode-input,< 1K
Predicate,http://schema.org/cheatCode-output,< 1K
Predicate,http://schema.org/checkinTime,10K - 100K
Predicate,http://schema.org/checkinTime-input,< 1K
Predicate,http://schema.org/checkinTime-output,< 1K
Predicate,http://schema.org/checkoutPageURLTemplate,10K - 100K
Predicate,http://schema.org/checkoutPageURLTemplate-input,< 1K
Predicate,http://schema.org/checkoutPageURLTemplate-output,< 1K
Predicate,http://schema.org/checkoutTime,10K - 100K
Predicate,http://schema.org/checkoutTime-input,< 1K
Predicate,http://schema.org/checkoutTime-output,< 1K
