"id","label","comment","subTypeOf","enumerationtype","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/LegislationObject","LegislationObject","A specific object or file containing a Legislation. Note that the same Legislation can be published in multiple files. For example, a digitally signed PDF, a plain PDF and an HTML version.","http://schema.org/Legislation, http://schema.org/MediaObject","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/legislationApplies, http://schema.org/legislationChanges, http://schema.org/legislationConsolidates, http://schema.org/legislationDate, http://schema.org/legislationDateVersion, http://schema.org/legislationIdentifier, http://schema.org/legislationJurisdiction, http://schema.org/legislationLegalForce, http://schema.org/legislationLegalValue, http://schema.org/legislationPassedBy, http://schema.org/legislationResponsible, http://schema.org/legislationTransposes, http://schema.org/legislationType, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/LibrarySystem","LibrarySystem","A <a class=""localLink"" href=""http://schema.org/LibrarySystem"">LibrarySystem</a> is a collaborative system amongst several libraries.","http://schema.org/Organization","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy","","","","http://pending.schema.org"
"http://schema.org/LinkRole","LinkRole","A Role that represents a Web link e.g. as expressed via the 'url' property. Its linkRelationship property can indicate URL-based and plain textual link types e.g. those in IANA link registry or others such as 'amphtml'. This structure provides a placeholder where details from HTML's link element can be represented outside of HTML, e.g. in JSON-LD feeds.","http://schema.org/Role","","","http://schema.org/linkRelationship","","","","http://pending.schema.org"
"http://schema.org/LivingWithHealthAspect","LivingWithHealthAspect","Information about coping or life related to the topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/Manuscript","Manuscript","A book, document, or piece of music written by hand rather than typed or printed.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/MayTreatHealthAspect","MayTreatHealthAspect","Related topics may be treated by a Topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MediaManipulationRatingEnumeration","MediaManipulationRatingEnumeration","(editorial work in progress, this definition is incomplete and unreviewed) MediaManipulationRatingEnumeration classifies a number of ways in which a media item (video, image, audio) can be manipulated, taking into account the context within which they are published or presented.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/MediaReview","MediaReview","(editorial work in progress, this definition is incomplete and unreviewed)    A <a class=""localLink"" href=""http://schema.org/MediaReview"">MediaReview</a> is a more specialized form of Review dedicated to the evaluation of media content online, typically in the context of fact-checking and misinformation.    For more general reviews of media in the broader sense, use <a class=""localLink"" href=""http://schema.org/UserReview"">UserReview</a>, <a class=""localLink"" href=""http://schema.org/CriticReview"">CriticReview</a> or other <a class=""localLink"" href=""http://schema.org/Review"">Review</a> types.","http://schema.org/Review","","","http://schema.org/mediaAuthenticityCategory","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnEnumeration","MerchantReturnEnumeration","MerchantReturnEnumeration enumerates several kinds of product return policy. Note that this structure may not capture all aspects of the policy.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnFiniteReturnWindow","MerchantReturnFiniteReturnWindow","MerchantReturnFiniteReturnWindow: there is a finite window for product returns.","","http://schema.org/MerchantReturnEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnNotPermitted","MerchantReturnNotPermitted","MerchantReturnNotPermitted: product returns are not permitted.","","http://schema.org/MerchantReturnEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnPolicy","MerchantReturnPolicy","A MerchantReturnPolicy provides information about product return policies associated with an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> or <a class=""localLink"" href=""http://schema.org/Product"">Product</a>.","http://schema.org/Intangible","","","http://schema.org/inStoreReturnsOffered, http://schema.org/merchantReturnDays, http://schema.org/merchantReturnLink, http://schema.org/refundType, http://schema.org/returnFees, http://schema.org/returnPolicyCategory","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnUnlimitedWindow","MerchantReturnUnlimitedWindow","MerchantReturnUnlimitedWindow: there is an unlimited window for product returns.","","http://schema.org/MerchantReturnEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MerchantReturnUnspecified","MerchantReturnUnspecified","MerchantReturnUnspecified: a product return policy is not specified here.","","http://schema.org/MerchantReturnEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MisconceptionsHealthAspect","MisconceptionsHealthAspect","Content about common misconceptions and myths that are related to a topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MissingContext","MissingContext","MissingContext: ...","","http://schema.org/MediaManipulationRatingEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MixedEventAttendanceMode","MixedEventAttendanceMode","MixedEventAttendanceMode - an event that is conducted as a combination of both offline and online modes.","","http://schema.org/EventAttendanceModeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/MonetaryGrant","MonetaryGrant","A monetary grant.","http://schema.org/Grant","","","http://schema.org/fundedItem","","","","http://pending.schema.org"
"http://schema.org/MoneyTransfer","MoneyTransfer","The act of transferring money from one place to another place. This may occur electronically or physically.","http://schema.org/TransferAction","","","http://schema.org/beneficiaryBank","","","","http://pending.schema.org"
"http://schema.org/MortgageLoan","MortgageLoan","A loan in which property or real estate is used as collateral. (A loan securitized against some real estate.)","http://schema.org/LoanOrCredit","","","http://schema.org/domiciledMortgage, http://schema.org/gracePeriod, http://schema.org/loanMortgageMandateAmount, http://schema.org/loanRepaymentForm, http://schema.org/loanType, http://schema.org/recourseLoan, http://schema.org/renegotiableLoan","","","","http://pending.schema.org"
"http://schema.org/NewsMediaOrganization","NewsMediaOrganization","A News/Media organization such as a newspaper or TV station.","http://schema.org/Organization","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/masthead, http://schema.org/missionCoveragePrioritiesPolicy, http://schema.org/noBylinesPolicy, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy, http://schema.org/verificationFactCheckingPolicy","","","","http://pending.schema.org"
"http://schema.org/NotInForce","NotInForce","Indicates that a legislation is currently not in force.","","http://schema.org/LegalForceStatus","","","","","","http://pending.schema.org"
"http://schema.org/Observation","Observation","Instances of the class <a class=""localLink"" href=""http://schema.org/Observation"">Observation</a> are used to specify observations about an entity (which may or may not be an instance of a <a class=""localLink"" href=""http://schema.org/StatisticalPopulation"">StatisticalPopulation</a>), at a particular time. The principal properties of an <a class=""localLink"" href=""http://schema.org/Observation"">Observation</a> are <a class=""localLink"" href=""http://schema.org/observedNode"">observedNode</a>, <a class=""localLink"" href=""http://schema.org/measuredProperty"">measuredProperty</a>, <a class=""localLink"" href=""http://schema.org/measuredValue"">measuredValue</a> (or <a class=""localLink"" href=""http://schema.org/median"">median</a>, etc.) and <a class=""localLink"" href=""http://schema.org/observationDate"">observationDate</a> (<a class=""localLink"" href=""http://schema.org/measuredProperty"">measuredProperty</a> properties can, but need not always, be W3C RDF Data Cube ""measure properties"", as in the <a href=""https://www.w3.org/TR/vocab-data-cube/#dsd-example"">lifeExpectancy example</a>).See also <a class=""localLink"" href=""http://schema.org/StatisticalPopulation"">StatisticalPopulation</a>, and the <a href=""/docs/data-and-datasets.html"">data and datasets</a> overview for more details.","http://schema.org/Intangible","","","http://schema.org/marginOfError, http://schema.org/measuredProperty, http://schema.org/measuredValue, http://schema.org/observationDate, http://schema.org/observedNode","","","","http://pending.schema.org"
"http://schema.org/OfferForLease","OfferForLease","An <a class=""localLink"" href=""http://schema.org/OfferForLease"">OfferForLease</a> in Schema.org represents an <a class=""localLink"" href=""http://schema.org/Offer"">Offer</a> to lease out something, i.e. an <a class=""localLink"" href=""http://schema.org/Offer"">Offer</a> whose  <a class=""localLink"" href=""http://schema.org/businessFunction"">businessFunction</a> is <a href=""http://purl.org/goodrelations/v1#LeaseOut."">lease out</a>. See <a href=""https://en.wikipedia.org/wiki/GoodRelations"">Good Relations</a> for  background on the underlying concepts.","http://schema.org/Offer","","","http://schema.org/gtin, http://schema.org/ineligibleRegion, http://schema.org/leaseLength","","","","http://pending.schema.org"
"http://schema.org/OfferForPurchase","OfferForPurchase","An <a class=""localLink"" href=""http://schema.org/OfferForPurchase"">OfferForPurchase</a> in Schema.org represents an <a class=""localLink"" href=""http://schema.org/Offer"">Offer</a> to sell something, i.e. an <a class=""localLink"" href=""http://schema.org/Offer"">Offer</a> whose  <a class=""localLink"" href=""http://schema.org/businessFunction"">businessFunction</a> is <a href=""http://purl.org/goodrelations/v1#Sell."">sell</a>. See <a href=""https://en.wikipedia.org/wiki/GoodRelations"">Good Relations</a> for  background on the underlying concepts.","http://schema.org/Offer","","","http://schema.org/gtin, http://schema.org/ineligibleRegion, http://schema.org/leaseLength","","","","http://pending.schema.org"
"http://schema.org/OfferShippingDetails","OfferShippingDetails","OfferShippingDetails - indicates the kinds of shipping options might be available for an online shopping offer.","http://schema.org/Intangible","","","http://schema.org/shippingDestination","","","","http://pending.schema.org"
"http://schema.org/OfficialLegalValue","OfficialLegalValue","All the documents published by an official publisher should have at least the legal value level ""OfficialLegalValue"". This indicates that the document was published by an organisation with the public task of making it available (e.g. a consolidated version of a EU directive published by the EU Office of Publications).","","http://schema.org/LegalValueLevel","","","","","","http://pending.schema.org"
"http://schema.org/OfflineEventAttendanceMode","OfflineEventAttendanceMode","OfflineEventAttendanceMode - an event that is primarily conducted offline.","","http://schema.org/EventAttendanceModeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/OnlineEventAttendanceMode","OnlineEventAttendanceMode","OnlineEventAttendanceMode - an event that is primarily conducted online.","","http://schema.org/EventAttendanceModeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/OpinionNewsArticle","OpinionNewsArticle","An <a class=""localLink"" href=""http://schema.org/OpinionNewsArticle"">OpinionNewsArticle</a> is a <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> that primarily expresses opinions rather than journalistic reporting of news and events. For example, a <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> consisting of a column or <a class=""localLink"" href=""http://schema.org/Blog"">Blog</a>/<a class=""localLink"" href=""http://schema.org/BlogPosting"">BlogPosting</a> entry in the Opinions section of a news publication.","http://schema.org/NewsArticle","","","","","","","http://pending.schema.org"
"http://schema.org/OriginalShippingFees","OriginalShippingFees","OriginalShippingFees ...","","http://schema.org/ReturnFeesEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/OverviewHealthAspect","OverviewHealthAspect","Overview of the content. Contains a summarized view of the topic with the most relevant information for an introduction.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/PartiallyInForce","PartiallyInForce","Indicates that parts of the legislation are in force, and parts are not.","","http://schema.org/LegalForceStatus","","","","","","http://pending.schema.org"
"http://schema.org/PatientExperienceHealthAspect","PatientExperienceHealthAspect","Content about the real life experience of patients or people that have lived a similar experience about the topic. May be forums, topics, Q-and-A and related material.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/Play","Play","A play is a form of literature, usually consisting of dialogue between characters, intended for theatrical performance rather than just reading. Note the peformance of a Play would be a <a class=""localLink"" href=""http://schema.org/TheaterEvent"">TheaterEvent</a> - the <em>Play</em> being the <a class=""localLink"" href=""http://schema.org/workPerformed"">workPerformed</a>.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/PodcastEpisode","PodcastEpisode","A single episode of a podcast series.","http://schema.org/Episode","","","","","","","http://pending.schema.org"
"http://schema.org/PodcastSeason","PodcastSeason","A single season of a podcast. Many podcasts do not break down into separate seasons. In that case, PodcastSeries should be used.","http://schema.org/CreativeWorkSeason","","","","","","","http://pending.schema.org"
"http://schema.org/PodcastSeries","PodcastSeries","A podcast is an episodic series of digital audio or video files which a user can download and listen to.","http://schema.org/CreativeWorkSeries","","","http://schema.org/webFeed","","","","http://pending.schema.org"
"http://schema.org/Poster","Poster","A large, usually printed placard, bill, or announcement, often illustrated, that is posted to advertise or publicize something.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/PreventionHealthAspect","PreventionHealthAspect","Information about actions or measures that can be taken to avoid getting the topic or reaching a critical situation related to the topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/PrognosisHealthAspect","PrognosisHealthAspect","Typical progression and happenings of life course of the topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/Project","Project","An enterprise (potentially individual but typically collaborative), planned to achieve a particular aim.Use properties from <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, <a class=""localLink"" href=""http://schema.org/subOrganization"">subOrganization</a>/<a class=""localLink"" href=""http://schema.org/parentOrganization"">parentOrganization</a> to indicate project sub-structures.","http://schema.org/Organization","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy","http://schema.org/FundingAgency, http://schema.org/ResearchProject","","","http://pending.schema.org"
"http://schema.org/PronounceableText","PronounceableText","Data type: PronounceableText.","http://schema.org/Text","","","http://schema.org/phoneticText, http://schema.org/speechToTextMarkup, http://schema.org/textValue","","","","http://pending.schema.org"
"http://schema.org/PublicToilet","PublicToilet","A public toilet is a room or small building containing one or more toilets (and possibly also urinals) which is available for use by the general public, or by customers or employees of certain businesses.","http://schema.org/CivicStructure","","","","","","","http://pending.schema.org"
"http://schema.org/Quotation","Quotation","A quotation. Often but not necessarily from some written work, attributable to a real world author and - if associated with a fictional character - to any fictional Person. Use <a class=""localLink"" href=""http://schema.org/isBasedOn"">isBasedOn</a> to link to source/origin. The <a class=""localLink"" href=""http://schema.org/recordedIn"">recordedIn</a> property can be used to reference a Quotation from an <a class=""localLink"" href=""http://schema.org/Event"">Event</a>.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/spokenByCharacter, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/RadioBroadcastService","RadioBroadcastService","A delivery service through which radio content is provided via broadcast over the air or online.","http://schema.org/BroadcastService","","","http://schema.org/callSign","","","","http://pending.schema.org"
"http://schema.org/RealEstateListing","RealEstateListing","A <a class=""localLink"" href=""http://schema.org/RealEstateListing"">RealEstateListing</a> is a listing that describes one or more real-estate <a class=""localLink"" href=""http://schema.org/Offer"">Offer</a>s (whose <a class=""localLink"" href=""http://schema.org/businessFunction"">businessFunction</a> is typically to lease out, or to sell).  The <a class=""localLink"" href=""http://schema.org/RealEstateListing"">RealEstateListing</a> type itself represents the overall listing, as manifested in some <a class=""localLink"" href=""http://schema.org/WebPage"">WebPage</a>.","http://schema.org/WebPage","","","http://schema.org/leaseLength","","","","http://pending.schema.org"
"http://schema.org/Recommendation","Recommendation","<a class=""localLink"" href=""http://schema.org/Recommendation"">Recommendation</a> is a type of <a class=""localLink"" href=""http://schema.org/Review"">Review</a> that suggests or proposes something as the best option or best course of action. Recommendations may be for products or services, or other concrete things, as in the case of a ranked list or product guide. A <a class=""localLink"" href=""http://schema.org/Guide"">Guide</a> may list multiple recommendations for different categories. For example, in a <a class=""localLink"" href=""http://schema.org/Guide"">Guide</a> about which TVs to buy, the author may have several <a class=""localLink"" href=""http://schema.org/Recommendation"">Recommendation</a>s.","http://schema.org/Review","","","","","","","http://pending.schema.org"
"http://schema.org/RefundTypeEnumeration","RefundTypeEnumeration","RefundTypeEnumeration enumerates several kinds of product return refund types.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/RelatedTopicsHealthAspect","RelatedTopicsHealthAspect","Other prominent or relevant topics tied to the main topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/RepaymentSpecification","RepaymentSpecification","A structured value representing repayment.","http://schema.org/StructuredValue","","","http://schema.org/downPayment, http://schema.org/earlyPrepaymentPenalty, http://schema.org/loanPaymentAmount, http://schema.org/loanPaymentFrequency, http://schema.org/numberOfLoanPayments","","","","http://pending.schema.org"
"http://schema.org/ReportageNewsArticle","ReportageNewsArticle","The <a class=""localLink"" href=""http://schema.org/ReportageNewsArticle"">ReportageNewsArticle</a> type is a subtype of <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> representing news articles which are the result of journalistic news reporting conventions.<br/><br/><br/><br/>In practice many news publishers produce a wide variety of article types, many of which might be considered a <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> but not a <a class=""localLink"" href=""http://schema.org/ReportageNewsArticle"">ReportageNewsArticle</a>. For example, opinion pieces, reviews, analysis, sponsored or satirical articles, or articles that combine several of these elements.<br/><br/><br/><br/>The <a class=""localLink"" href=""http://schema.org/ReportageNewsArticle"">ReportageNewsArticle</a> type is based on a stricter ideal for ""news"" as a work of journalism, with articles based on factual information either observed or verified by the author, or reported and verified from knowledgeable sources.  This often includes perspectives from multiple viewpoints on a particular issue (distinguishing news reports from public relations or propaganda).  News reports in the <a class=""localLink"" href=""http://schema.org/ReportageNewsArticle"">ReportageNewsArticle</a> sense de-emphasize the opinion of the author, with commentary and value judgements typically expressed elsewhere.<br/><br/><br/><br/>A <a class=""localLink"" href=""http://schema.org/ReportageNewsArticle"">ReportageNewsArticle</a> which goes deeper into analysis can also be marked with an additional type of <a class=""localLink"" href=""http://schema.org/AnalysisNewsArticle"">AnalysisNewsArticle</a>.","http://schema.org/NewsArticle","","","","","","","http://pending.schema.org"
"http://schema.org/ResearchProject","ResearchProject","A Research project.","http://schema.org/Project","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy","","","","http://pending.schema.org"
"http://schema.org/RestockingFees","RestockingFees","RestockingFees ...","","http://schema.org/ReturnFeesEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/ReturnFeesEnumeration","ReturnFeesEnumeration","ReturnFeesEnumeration expresses policies for return fees.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/ReturnShippingFees","ReturnShippingFees","ReturnShippingFees ...","","http://schema.org/ReturnFeesEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/ReviewNewsArticle","ReviewNewsArticle","A <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> and <a class=""localLink"" href=""http://schema.org/CriticReview"">CriticReview</a> providing a professional critic's assessment of a service, product, performance, or artistic or literary work.","http://schema.org/CriticReview, http://schema.org/NewsArticle","","","","","","","http://pending.schema.org"
"http://schema.org/RisksOrComplicationsHealthAspect","RisksOrComplicationsHealthAspect","Information about the risk factors and possible complications that may follow a topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/SatiricalArticle","SatiricalArticle","An <a class=""localLink"" href=""http://schema.org/Article"">Article</a> whose content is primarily <a href=""https://en.wikipedia.org/wiki/Satire"">[satirical]</a> in nature, i.e. unlikely to be literally true. A satirical article is sometimes but not necessarily also a <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a>. <a class=""localLink"" href=""http://schema.org/ScholarlyArticle"">ScholarlyArticle</a>s are also sometimes satirized.","http://schema.org/Article","","","http://schema.org/backstory","","","","http://pending.schema.org"
"http://schema.org/Schedule","Schedule","A schedule defines a repeating time period used to describe a regularly occurring <a class=""localLink"" href=""http://schema.org/Event"">Event</a>. At a minimum a schedule will specify <a class=""localLink"" href=""http://schema.org/repeatFrequency"">repeatFrequency</a> which describes the interval between occurences of the event. Additional information can be provided to specify the schedule more precisely.      This includes identifying the day(s) of the week or month when the recurring event will take place, in addition to its start and end time. Schedules may also      have start and end dates to indicate when they are active, e.g. to define a limited calendar of events.","http://schema.org/Intangible","","","http://schema.org/byDay, http://schema.org/byMonth, http://schema.org/byMonthDay, http://schema.org/exceptDate, http://schema.org/repeatCount, http://schema.org/repeatFrequency, http://schema.org/scheduleTimezone","","","","http://pending.schema.org"
"http://schema.org/SchoolDistrict","SchoolDistrict","A School District is an administrative area for the administration of schools.","http://schema.org/AdministrativeArea","","","","","","","http://pending.schema.org"
"http://schema.org/ScreeningHealthAspect","ScreeningHealthAspect","Content about how to screen or further filter a topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/SeeDoctorHealthAspect","SeeDoctorHealthAspect","Information about questions that may be asked, when to see a professional, measures before seeing a doctor or content about the first consultation.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/SelfCareHealthAspect","SelfCareHealthAspect","Self care actions or measures that can be taken to sooth, health or avoid a topic. This may be carried at home and can be carried/managed by the person itself.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/SheetMusic","SheetMusic","Printed music, as opposed to performed or recorded music.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/ShortStory","ShortStory","Short story or tale. A brief work of literature, usually written in narrative prose.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/SideEffectsHealthAspect","SideEffectsHealthAspect","Side effects that can be observed from the usage of the topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
