"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inverseOf","supersedes","supersededBy","isPartOf"
"http://schema.org/about","about","The subject matter of the content.","","","http://schema.org/mainEntity","http://schema.org/CommunicateAction, http://schema.org/CreativeWork, http://schema.org/Event","http://schema.org/Thing","http://schema.org/subjectOf","",""
"http://schema.org/legislationJurisdiction","legislationJurisdiction","The jurisdiction from which the legislation originates.","http://schema.org/spatialCoverage","http://data.europa.eu/eli/ontology#jurisdiction","","http://schema.org/Legislation","http://schema.org/AdministrativeArea, http://schema.org/Text","","",""
"http://schema.org/legislationLegalForce","legislationLegalForce","Whether the legislation is currently in force, not in force, or partially in force.","","http://data.europa.eu/eli/ontology#in_force","","http://schema.org/Legislation","http://schema.org/LegalForceStatus","","",""
"http://schema.org/legislationLegalValue","legislationLegalValue","The legal value of this legislation file. The same legislation can be written in multiple files with different legal values. Typically a digitally signed PDF have a ""stronger"" legal value than the HTML file of the same act.","","http://data.europa.eu/eli/ontology#legal_value","","http://schema.org/LegislationObject","http://schema.org/LegalValueLevel","","",""
"http://schema.org/legislationPassedBy","legislationPassedBy","The person or organization that originally passed or made the law : typically parliament (for primary legislation) or government (for secondary legislation). This indicates the ""legal author"" of the law, as opposed to its physical author.","http://schema.org/creator","http://data.europa.eu/eli/ontology#passed_by","","http://schema.org/Legislation","http://schema.org/Organization, http://schema.org/Person","","",""
"http://schema.org/legislationResponsible","legislationResponsible","An individual or organization that has some kind of responsibility for the legislation. Typically the ministry who is/was in charge of elaborating the legislation, or the adressee for potential questions about the legislation once it is published.","","http://data.europa.eu/eli/ontology#responsibility_of","","http://schema.org/Legislation","http://schema.org/Organization, http://schema.org/Person","","",""
"http://schema.org/legislationTransposes","legislationTransposes","Indicates that this legislation (or part of legislation) fulfills the objectives set by another legislation, by passing appropriate implementation measures. Typically, some legislations of European Union's member states or regions transpose European Directives. This indicates a legally binding link between the 2 legislations.","http://schema.org/legislationApplies","http://data.europa.eu/eli/ontology#transposes","","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationType","legislationType","The type of the legislation. Examples of values are ""law"", ""act"", ""directive"", ""decree"", ""regulation"", ""statutory instrument"", ""loi organique"", ""règlement grand-ducal"", etc., depending on the country.","http://schema.org/genre","http://data.europa.eu/eli/ontology#type_document","","http://schema.org/Legislation","http://schema.org/CategoryCode, http://schema.org/Text","","",""
"http://schema.org/linkRelationship","linkRelationship","Indicates the relationship type of a Web link.","","","","http://schema.org/LinkRole","http://schema.org/Text","","",""
"http://schema.org/loanMortgageMandateAmount","loanMortgageMandateAmount","Amount of mortgage mandate that can be converted into a proper mortgage at a later stage.","","","","http://schema.org/MortgageLoan","http://schema.org/MonetaryAmount","","",""
"http://schema.org/loanPaymentAmount","loanPaymentAmount","The amount of money to pay in a single payment.","","","","http://schema.org/RepaymentSpecification","http://schema.org/MonetaryAmount","","",""
"http://schema.org/loanPaymentFrequency","loanPaymentFrequency","Frequency of payments due, i.e. number of months between payments. This is defined as a frequency, i.e. the reciprocal of a period of time.","","","","http://schema.org/RepaymentSpecification","http://schema.org/Number","","",""
"http://schema.org/loanRepaymentForm","loanRepaymentForm","A form of paying back money previously borrowed from a lender. Repayment usually takes the form of periodic payments that normally include part principal plus interest in each payment.","","","","http://schema.org/LoanOrCredit","http://schema.org/RepaymentSpecification","","",""
"http://schema.org/loanType","loanType","The type of a loan or credit.","","","","http://schema.org/LoanOrCredit","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/masthead","masthead","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>, a link to the masthead page or a page listing top editorial management.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/measurementTechnique","measurementTechnique","A technique or technology used in a <a class=""localLink"" href=""http://schema.org/Dataset"">Dataset</a> (or <a class=""localLink"" href=""http://schema.org/DataDownload"">DataDownload</a>, <a class=""localLink"" href=""http://schema.org/DataCatalog"">DataCatalog</a>),
corresponding to the method used for measuring the corresponding variable(s) (described using <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a>). This is oriented towards scientific and scholarly dataset publication but may have broader applicability; it is not intended as a full representation of measurement, but rather as a high level summary for dataset discovery.<br/><br/>

For example, if <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> is: molecule concentration, <a class=""localLink"" href=""http://schema.org/measurementTechnique"">measurementTechnique</a> could be: ""mass spectrometry"" or ""nmr spectroscopy"" or ""colorimetry"" or ""immunofluorescence"".<br/><br/>

If the <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> is ""depression rating"", the <a class=""localLink"" href=""http://schema.org/measurementTechnique"">measurementTechnique</a> could be ""Zung Scale"" or ""HAM-D"" or ""Beck Depression Inventory"".<br/><br/>

If there are several <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> properties recorded for some given data object, use a <a class=""localLink"" href=""http://schema.org/PropertyValue"">PropertyValue</a> for each <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> and attach the corresponding <a class=""localLink"" href=""http://schema.org/measurementTechnique"">measurementTechnique</a>.","","","","http://schema.org/DataCatalog, http://schema.org/DataDownload, http://schema.org/Dataset, http://schema.org/PropertyValue","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/median","median","The median value.","","","","http://schema.org/QuantitativeValueDistribution","http://schema.org/Number","","",""
"http://schema.org/menuAddOn","menuAddOn","Additional menu item(s) such as a side dish of salad or side order of fries that can be added to this menu item. Additionally it can be a menu section containing allowed add-on menu items for this menu item.","","","","http://schema.org/MenuItem","http://schema.org/MenuItem, http://schema.org/MenuSection","","",""
"http://schema.org/missionCoveragePrioritiesPolicy","missionCoveragePrioritiesPolicy","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>, a statement on coverage priorities, including any public agenda or stance on issues.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/monthlyMinimumRepaymentAmount","monthlyMinimumRepaymentAmount","The minimum payment is the lowest amount of money that one is required to pay on a credit card statement each month.","","","","http://schema.org/CreditCard","http://schema.org/MonetaryAmount, http://schema.org/Number","","",""
"http://schema.org/noBylinesPolicy","noBylinesPolicy","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> or other news-related <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, a statement explaining when authors of articles are not named in bylines.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/numberOfLoanPayments","numberOfLoanPayments","The number of payments contractually required at origination to repay the loan. For monthly paying loans this is the number of months from the contractual first payment date to the maturity date.","","","","http://schema.org/RepaymentSpecification","http://schema.org/Number","","",""
"http://schema.org/occupationLocation","occupationLocation","The region/country for which this occupational description is appropriate. Note that educational requirements and qualifications can vary between jurisdictions.","","","","http://schema.org/Occupation","http://schema.org/AdministrativeArea","","",""
"http://schema.org/occupationalCategory","occupationalCategory","Category or categories describing the job. Use BLS O*NET-SOC taxonomy: http://www.onetcenter.org/taxonomy.html. Ideally includes textual label and formal code, with the property repeated for each applicable value.","","","","http://schema.org/JobPosting, http://schema.org/Occupation","http://schema.org/Text","","",""
"http://schema.org/offersPrescriptionByMail","offersPrescriptionByMail","Whether prescriptions can be delivered by mail.","","","","http://schema.org/HealthPlanFormulary","http://schema.org/Boolean","","",""
"http://schema.org/ownershipFundingInfo","ownershipFundingInfo","For an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> (often but not necessarily a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>), a description of organizational ownership structure; funding and grants. In a news/media setting, this is with particular reference to editorial independence.   Note that the <a class=""localLink"" href=""http://schema.org/funder"">funder</a> is also available and can be used to make basic funder information machine-readable.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/AboutPage, http://schema.org/CreativeWork, http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/percentile10","percentile10","The 10th percentile value.","","","","http://schema.org/QuantitativeValueDistribution","http://schema.org/Number","","",""
"http://schema.org/percentile25","percentile25","The 25th percentile value.","","","","http://schema.org/QuantitativeValueDistribution","http://schema.org/Number","","",""
"http://schema.org/percentile75","percentile75","The 75th percentile value.","","","","http://schema.org/QuantitativeValueDistribution","http://schema.org/Number","","",""
"http://schema.org/percentile90","percentile90","The 90th percentile value.","","","","http://schema.org/QuantitativeValueDistribution","http://schema.org/Number","","",""
"http://schema.org/qualifications","qualifications","Specific qualifications required for this role or Occupation., Specific qualifications required for this role.","","","","http://schema.org/JobPosting, http://schema.org/Occupation","http://schema.org/Text","","",""
"http://schema.org/recourseLoan","recourseLoan","The only way you get the money back in the event of default is the security. Recourse is where you still have the opportunity to go back to the borrower for the rest of the money.","","","","http://schema.org/LoanOrCredit","http://schema.org/Boolean","","",""
"http://schema.org/relevantOccupation","relevantOccupation","The Occupation for the JobPosting.","","","","http://schema.org/JobPosting","http://schema.org/Occupation","","",""
"http://schema.org/renegotiableLoan","renegotiableLoan","Whether the terms for payment of interest can be renegotiated during the life of the loan.","","","","http://schema.org/LoanOrCredit","http://schema.org/Boolean","","",""
"http://schema.org/repeatCount","repeatCount","Defines the number of times a recurring <a class=""localLink"" href=""http://schema.org/Event"">Event</a> will take place","","","","http://schema.org/Schedule","http://schema.org/Integer","","",""
"http://schema.org/repeatFrequency","repeatFrequency","Defines the frequency at which <a class=""localLink"" href=""http://schema.org/Events"">Events</a> will occur according to a schedule <a class=""localLink"" href=""http://schema.org/Schedule"">Schedule</a>. The intervals between
      events should be defined as a <a class=""localLink"" href=""http://schema.org/Duration"">Duration</a> of time.","http://schema.org/frequency","","","http://schema.org/Schedule","http://schema.org/Duration, http://schema.org/Text","","",""
"http://schema.org/requiresSubscription","requiresSubscription","Indicates if use of the media require a subscription  (either paid or free). Allowed values are <code>true</code> or <code>false</code> (note that an earlier version had 'yes', 'no').","","","","http://schema.org/ActionAccessSpecification, http://schema.org/MediaObject","http://schema.org/Boolean, http://schema.org/MediaSubscription","","",""
"http://schema.org/responsibilities","responsibilities","Responsibilities associated with this role., Responsibilities associated with this role or Occupation.","","","","http://schema.org/JobPosting, http://schema.org/Occupation","http://schema.org/Text","","",""
"http://schema.org/reviewAspect","reviewAspect","This Review or Rating is relevant to this part or facet of the itemReviewed.","","","","http://schema.org/Rating, http://schema.org/Review","http://schema.org/Text","","",""
"http://schema.org/rxcui","rxcui","The RxCUI drug identifier from RXNORM.","","","","http://schema.org/Drug","http://schema.org/Text","","",""
"http://schema.org/sdDatePublished","sdDatePublished","Indicates the date on which the current structured data was generated / published. Typically used alongside <a class=""localLink"" href=""http://schema.org/sdPublisher"">sdPublisher</a>","","","","http://schema.org/CreativeWork","http://schema.org/Date","","",""
"http://schema.org/sdLicense","sdLicense","A license document that applies to this structured data, typically indicated by URL.","","","","http://schema.org/CreativeWork","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/sdPublisher","sdPublisher","Indicates the party responsible for generating and publishing the current structured data markup, typically in cases where the structured data is derived automatically from existing published content but published on a different site. For example, student projects and open data initiatives often re-publish existing content with more explicitly structured metadata. The
<a class=""localLink"" href=""http://schema.org/sdPublisher"">sdPublisher</a> property helps make such practices more explicit.","","","","http://schema.org/CreativeWork","http://schema.org/Organization, http://schema.org/Person","","",""
"http://schema.org/skills","skills","Skills required to fulfill this role., Skills required to fulfill this role or in this Occupation.","","","","http://schema.org/JobPosting, http://schema.org/Occupation","http://schema.org/Text","","",""
"http://schema.org/speakable","speakable","Indicates sections of a Web page that are particularly 'speakable' in the sense of being highlighted as being especially appropriate for text-to-speech conversion. Other sections of a page may also be usefully spoken in particular circumstances; the 'speakable' property serves to indicate the parts most likely to be generally useful for speech.<br/><br/>

The <em>speakable</em> property can be repeated an arbitrary number of times, with three kinds of possible 'content-locator' values:<br/><br/>

1.) <em>id-value</em> URL references - uses <em>id-value</em> of an element in the page being annotated. The simplest use of <em>speakable</em> has (potentially relative) URL values, referencing identified sections of the document concerned.<br/><br/>

2.) CSS Selectors - addresses content in the annotated page, eg. via class attribute. Use the <a class=""localLink"" href=""http://schema.org/cssSelector"">cssSelector</a> property.<br/><br/>

3.)  XPaths - addresses content via XPaths (assuming an XML view of the content). Use the <a class=""localLink"" href=""http://schema.org/xpath"">xpath</a> property.<br/><br/>

For more sophisticated markup of speakable sections beyond simple ID references, either CSS selectors or XPath expressions to pick out document section(s) as speakable. For this
we define a supporting type, <a class=""localLink"" href=""http://schema.org/SpeakableSpecification"">SpeakableSpecification</a>  which is defined to be a possible value of the <em>speakable</em> property.","","","","http://schema.org/Article, http://schema.org/WebPage","http://schema.org/SpeakableSpecification, http://schema.org/URL","","",""
"http://schema.org/spokenByCharacter","spokenByCharacter","The (e.g. fictional) character, Person or Organization to whom the quotation is attributed within the containing CreativeWork.","","","","http://schema.org/Quotation","http://schema.org/Organization, http://schema.org/Person","","",""
"http://schema.org/subjectOf","subjectOf","A CreativeWork or Event about this Thing..","","","","http://schema.org/Thing","http://schema.org/CreativeWork, http://schema.org/Event","http://schema.org/about","",""
"http://schema.org/termCode","termCode","A code that identifies this <a class=""localLink"" href=""http://schema.org/DefinedTerm"">DefinedTerm</a> within a <a class=""localLink"" href=""http://schema.org/DefinedTermSet"">DefinedTermSet</a>","","","http://schema.org/codeValue","http://schema.org/DefinedTerm","http://schema.org/Text","","",""
"http://schema.org/termsOfService","termsOfService","Human-readable terms of service documentation.","","","","http://schema.org/Service","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/touristType","touristType","Attraction suitable for type(s) of tourist. eg. Children, visitors from a particular country, etc.","","","","http://schema.org/TouristAttraction, http://schema.org/TouristDestination, http://schema.org/TouristTrip","http://schema.org/Audience, http://schema.org/Text","","",""
"http://schema.org/unnamedSourcesPolicy","unnamedSourcesPolicy","For an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> (typically a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>), a statement about policy on use of unnamed sources and the decision process required.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization, http://schema.org/Organization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/usesHealthPlanIdStandard","usesHealthPlanIdStandard","The standard for interpreting thePlan ID. The preferred is ""HIOS"". See the Centers for Medicare &amp; Medicaid Services for more details.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/variableMeasured","variableMeasured","The variableMeasured property can indicate (repeated as necessary) the  variables that are measured in some dataset, either described as text or as pairs of identifier and description using PropertyValue.","","","","http://schema.org/Dataset","http://schema.org/PropertyValue, http://schema.org/Text","","",""
"http://schema.org/verificationFactCheckingPolicy","verificationFactCheckingPolicy","Disclosure about verification and fact-checking processes for a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> or other fact-checking <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/xpath","xpath","An XPath, e.g. of a <a class=""localLink"" href=""http://schema.org/SpeakableSpecification"">SpeakableSpecification</a> or <a class=""localLink"" href=""http://schema.org/WebPageElement"">WebPageElement</a>. In the latter case, multiple matches within a page can constitute a single conceptual ""Web page element"".","","","","http://schema.org/SpeakableSpecification, http://schema.org/WebPageElement","http://schema.org/XPathType","","",""
